"a","b","c","a0","b0","b1","b2","a1","c1","SPCD_DIVISION","SPCD","JENKINS_SPGRPCD","equation"
0.000271268163,1.48226737756,1.349485592975,NA,NA,NA,NA,NA,NA,NA,"651",NA,1
0.003043850232,1.825311391107,0.667633281744,NA,NA,NA,NA,NA,NA,NA,"653",NA,1
0.003173691919,1.245542703818,0.663784499951,NA,NA,NA,NA,NA,NA,NA,"68",NA,1
0.001087874126,1.51073156517,1.024431556586,NA,NA,NA,NA,NA,NA,NA,"691",NA,1
0.00097240337,2.109817347006,0.780426687105,NA,NA,NA,NA,NA,NA,NA,"693",NA,1
NA,NA,0.72777883971,0.001784258952,2.003467275974,1.638342467176,NA,NA,NA,NA,"694",NA,2
NA,NA,0.675960766694,0.002345495738,1.668725081353,1.556148924716,NA,NA,NA,NA,"71",NA,2
0.005700765679,1.755503979087,0.391672515608,NA,NA,NA,NA,NA,NA,NA,"731",NA,1
0.001516442476,2.515229221716,0.418111235839,NA,NA,NA,NA,NA,NA,NA,"740",NA,1
0.000681989096,2.009738346566,0.927324666143,NA,NA,NA,NA,NA,NA,NA,"741",NA,1
0.095615973623,1.855688805868,-0.145172596768,NA,NA,NA,NA,NA,NA,NA,"742",NA,1
0.01797729472,1.88981464711,0.116481215222,NA,NA,NA,NA,NA,NA,NA,"743",NA,1
0.001185122852,2.163587545749,0.636399076249,NA,NA,NA,NA,NA,NA,NA,"746",NA,1
0.004333605619,1.642114773779,0.580065768916,NA,NA,NA,NA,NA,NA,NA,"762",NA,1
NA,NA,0.719187158485,0.002863317528,1.845527430556,1.404391454161,NA,NA,NA,NA,"800",NA,2
NA,NA,0.568545112618,0.002857648154,1.987455158249,1.647347190852,NA,NA,NA,NA,"802",NA,2
0.004833989926,2.181008536938,0.4117878977,NA,NA,NA,0.028840572954,NA,NA,NA,"806",NA,4
0.006609648061,1.701400168382,0.621195024719,NA,NA,NA,NA,NA,NA,NA,"81",NA,1
NA,NA,0.590242752507,0.000848972078,2.526760746798,1.520428135472,NA,NA,NA,NA,"812",NA,2
0.007155064671,1.913024827435,0.33231005958,NA,NA,NA,NA,NA,NA,NA,"813",NA,1
NA,NA,0.806850906334,0.001105107872,1.89563259334,1.595470801608,NA,NA,NA,NA,"820",NA,2
0.000387584291,1.523348739626,1.283542613186,NA,NA,NA,NA,NA,NA,NA,"822",NA,1
0.000335712215,1.557620306897,1.275268856116,NA,NA,NA,NA,NA,NA,NA,"825",NA,1
NA,NA,0.879136129568,0.000888847765,1.825896827329,1.595342607987,NA,NA,NA,NA,"827",NA,2
0.00087994522,1.42497676678,1.115280788972,NA,NA,NA,NA,NA,NA,NA,"828",NA,1
0.003505550291,1.510582591676,0.783373931589,NA,NA,NA,NA,NA,NA,NA,"831",NA,1
0.003658480017,2.09249588782,0.58386293598,NA,NA,NA,0.030335413591,NA,NA,NA,"832",NA,4
NA,NA,0.564440461797,0.002274339896,2.079127272183,1.562447910087,NA,NA,NA,NA,"833",NA,2
NA,NA,0.947720425118,0.001349056713,1.682559860301,1.483832045206,NA,NA,NA,NA,"835",NA,2
NA,NA,0.908781322566,0.001227249809,1.806258236695,1.559926643876,NA,NA,NA,NA,"837",NA,2
0.003275483797,1.384747907432,0.96121447368,NA,NA,NA,NA,NA,NA,NA,"838",NA,1
0.001356292329,1.643684067723,1.03197154585,NA,NA,NA,NA,NA,NA,NA,"901",NA,1
0.000887313731,1.888788769945,0.798624355122,NA,NA,NA,NA,NA,NA,NA,"91",NA,1
0.001661049873,1.74989621645,0.733447460431,NA,NA,NA,NA,NA,NA,NA,"93",NA,1
NA,NA,0.594313278893,0.002410153236,1.741751243358,1.835963390735,NA,NA,NA,NA,"94",NA,2
0.002109404228,1.610152287914,0.645959656459,NA,NA,NA,-0.030923510754,NA,NA,NA,"95",NA,4
0.003457907546,1.901796040735,0.614250823602,NA,NA,NA,NA,NA,NA,NA,"950",NA,1
0.000438462753,1.567170618264,1.194762729724,NA,NA,NA,NA,NA,NA,NA,"951",NA,1
0.002066275268,1.931784135037,0.587190433626,NA,NA,NA,NA,NA,NA,NA,"97",NA,1
0.000942901786,1.530602479607,1.071535656007,NA,NA,NA,NA,NA,NA,NA,"970",NA,1
0.007011161224,2.347564310498,0.077868254244,NA,NA,NA,NA,NA,NA,NA,"972",NA,1
0.001567466411,1.556704968626,0.829144212843,NA,NA,NA,NA,NA,NA,NA,"98",NA,1
NA,NA,0.53005740761,0.003633331626,1.982891884829,1.364338127721,NA,NA,NA,NA,"999",NA,2
0.000628047314,1.695696318246,1.061090007707,NA,NA,NA,NA,NA,NA,NA,NA,1,1
0.003452266759,2.305064227543,0.353845623606,NA,NA,NA,NA,NA,NA,NA,NA,2,1
0.008445325065,2.442093833298,0.020466656551,NA,NA,NA,NA,NA,NA,NA,NA,3,1
0.003742405078,2.047884488918,0.476931051958,NA,NA,NA,NA,NA,NA,NA,NA,4,1
0.003579986216,1.870401387285,0.454720079435,NA,NA,NA,NA,NA,NA,NA,NA,5,1
0.006055511437,2.323948216771,0.168927851924,NA,NA,NA,NA,NA,NA,NA,NA,6,1
0.001806756388,2.094420478138,0.523012456442,NA,NA,NA,NA,NA,NA,NA,NA,7,1
0.001879520673,1.721074101914,0.825002196089,NA,NA,NA,NA,NA,NA,NA,NA,8,1
0.003935232854,1.728309955914,0.626634667614,NA,NA,NA,NA,NA,NA,NA,NA,9,1
0.001476690738,1.789389151128,0.690095343911,NA,NA,NA,NA,NA,NA,NA,"16",NA,1
0.001476690738,2.010768136791,0.690095343911,NA,NA,NA,NA,NA,NA,NA,"18",NA,1
0.002697391056,2.073979685057,0.588855006974,NA,NA,NA,NA,NA,NA,NA,"73",NA,1
0.00206475362,1.847586886207,0.617888296429,NA,NA,NA,NA,NA,NA,NA,"90",NA,1
0.004712262222,1.781480341247,0.507515759701,NA,NA,NA,NA,NA,NA,NA,"113",NA,1
0.004712262222,2.033491644756,0.507515759701,NA,NA,NA,NA,NA,NA,NA,"116",NA,1
0.004712262222,1.692715262176,0.507515759701,NA,NA,NA,NA,NA,NA,NA,"119",NA,1
0.004712262222,1.18983632725,0.507515759701,NA,NA,NA,NA,NA,NA,NA,"130",NA,1
0.001476690738,1.898116586288,0.690095343911,NA,NA,NA,NA,NA,NA,NA,"260",NA,1
0.001476690738,2.021932329003,0.690095343911,NA,NA,NA,NA,NA,NA,NA,"264",NA,1
0.001054266671,2.048804917929,0.706389234544,NA,NA,NA,NA,NA,NA,NA,"311",NA,1
0.001054266671,2.076244456018,0.706389234544,NA,NA,NA,NA,NA,NA,NA,"315",NA,1
0.001054266671,2.009701690379,0.706389234544,NA,NA,NA,NA,NA,NA,NA,"372",NA,1
0.001054266671,1.934726190254,0.706389234544,NA,NA,NA,NA,NA,NA,NA,"373",NA,1
0.001744407644,1.741958469215,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"391",NA,1
0.002969141441,1.604118422722,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"402",NA,1
0.002969141441,1.565349222311,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"405",NA,1
0.002969141441,1.687370786816,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"407",NA,1
0.002969141441,1.695920914817,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"409",NA,1
0.001744407644,1.483706437944,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"462",NA,1
0.001744407644,1.412900315828,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"471",NA,1
0.001744407644,1.740699648456,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"552",NA,1
0.001744407644,1.963997731422,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"601",NA,1
0.001744407644,1.846403557728,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"652",NA,1
0.001744407644,1.800628292401,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"680",NA,1
0.001744407644,1.644047672111,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"701",NA,1
0.001744407644,1.889227003748,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"711",NA,1
0.002969141441,1.849770714272,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"804",NA,1
0.002969141441,1.882638546997,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"809",NA,1
0.002969141441,1.957831441132,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"823",NA,1
0.002969141441,1.870064803015,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"826",NA,1
0.002969141441,1.645263564365,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"830",NA,1
0.002969141441,1.789269865633,0.579604018707,NA,NA,NA,NA,NA,NA,NA,"834",NA,1
0.001934081019,2.297544334472,0.517232193762,NA,NA,NA,NA,NA,NA,NA,"920",NA,1
0.001934081019,2.143614631599,0.517232193762,NA,NA,NA,NA,NA,NA,NA,"922",NA,1
0.001744407644,1.70924217886,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"931",NA,1
0.001744407644,1.619743693487,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"971",NA,1
0.001744407644,1.619284656066,0.741518961341,NA,NA,NA,NA,NA,NA,NA,"975",NA,1
