"a","b","c","a0","b0","b1","b2","a1","c1","SPCD_DIVISION","SPCD","JENKINS_SPGRPCD"
0.00460579636530653,2.02507348679263,0.381220131812695,NA,NA,NA,NA,NA,NA,NA,"491",NA
0.00115692483992193,2.01451592233202,0.834836403973598,NA,NA,NA,NA,NA,NA,NA,"521",NA
0.00280928985171536,2.01292851195284,0.36487719387585,NA,NA,NA,NA,NA,NA,NA,"531",NA
NA,NA,0.544331578597292,0.00346162188349,1.97635908539556,1.91473247776482,NA,NA,NA,NA,"540",NA
0.000498952694995426,1.3553228379609,1.34490874344901,NA,NA,NA,NA,NA,NA,NA,"541",NA
0.00012510399229731,1.91756767850952,1.27180540165878,NA,NA,NA,NA,NA,NA,NA,"543",NA
0.00110865512336862,1.74676062388318,0.872144091340476,NA,NA,NA,NA,NA,NA,NA,"544",NA
0.437114558926167,2.33990380752119,-0.892965455555997,NA,NA,NA,NA,NA,NA,NA,"555",NA
0.0022139701475691,1.90998950953609,0.546929758347162,NA,NA,NA,NA,NA,NA,NA,"591",NA
0.0157252360896452,1.27912731719159,0.627424170731723,NA,NA,NA,NA,NA,NA,NA,"602",NA
NA,NA,0.676412889622269,0.00185325190936703,1.99997846933431,1.62847437360291,NA,NA,NA,NA,"611",NA
NA,NA,0.940870683052963,0.0011682974577411,1.73262396843715,1.69308831983948,NA,NA,NA,NA,"621",NA
0.000271268185023976,1.48226737420374,1.34948557690781,NA,NA,NA,NA,NA,NA,NA,"651",NA
0.00304385008586673,1.82531139395503,0.667633291354419,NA,NA,NA,NA,NA,NA,NA,"653",NA
0.00317369253055841,1.24554273476511,0.663784429947712,NA,NA,NA,NA,NA,NA,NA,"68",NA
0.00108787423137754,1.51073157360763,1.02443152929382,NA,NA,NA,NA,NA,NA,NA,"691",NA
0.000972403489294716,2.10981735815051,0.78042665182442,NA,NA,NA,NA,NA,NA,NA,"693",NA
NA,NA,0.727778843907542,0.00178425893501879,2.0034672722965,1.63834246774618,NA,NA,NA,NA,"694",NA
NA,NA,0.675960758951045,0.00234549580889064,1.66872508221974,1.5561489232931,NA,NA,NA,NA,"71",NA
0.00570076679971266,1.75550399007619,0.391672464561295,NA,NA,NA,NA,NA,NA,NA,"731",NA
0.00151644246095051,2.51522922061808,0.418111238877491,NA,NA,NA,NA,NA,NA,NA,"740",NA
0.000681989101112174,2.00973834823831,0.927324663560444,NA,NA,NA,NA,NA,NA,NA,"741",NA
0.095615987829911,1.85568881643252,-0.145172635953447,NA,NA,NA,NA,NA,NA,NA,"742",NA
0.0179765857181804,1.88981692717965,0.116488847365857,NA,NA,NA,NA,NA,NA,NA,"743",NA
0.00118554433747672,2.16363222096832,0.636290449519582,NA,NA,NA,NA,NA,NA,NA,"746",NA
0.00433360509034566,1.64211475639154,0.580065807441345,NA,NA,NA,NA,NA,NA,NA,"762",NA
NA,NA,0.719187183191903,0.00286331732914845,1.84552742088553,1.40439143626001,NA,NA,NA,NA,"800",NA
NA,NA,0.568545122082924,0.00285764800789165,1.98745516337329,1.64734718538512,NA,NA,NA,NA,"802",NA
0.00483398999795834,2.18100855327415,0.411787886758149,NA,NA,NA,0.0288405737008398,NA,NA,NA,"806",NA
0.00660276206964668,1.70185582599057,0.62114878657975,NA,NA,NA,NA,NA,NA,NA,"81",NA
NA,NA,0.59024275473362,0.000848972038166124,2.52676076292496,1.52042813115484,NA,NA,NA,NA,"812",NA
0.00715506603285937,1.91302483789238,0.332310009934098,NA,NA,NA,NA,NA,NA,NA,"813",NA
NA,NA,0.806850931681233,0.0011051077346021,1.89563260251151,1.59547078898238,NA,NA,NA,NA,"820",NA
0.000387584216747435,1.52334872723849,1.28354266445084,NA,NA,NA,NA,NA,NA,NA,"822",NA
0.000335712375889471,1.55762036046609,1.27526871026378,NA,NA,NA,NA,NA,NA,NA,"825",NA
NA,NA,0.879136112241631,0.000888847845919212,1.82589681845639,1.59534262345186,NA,NA,NA,NA,"827",NA
0.000879945454015553,1.42497678582881,1.11528071838599,NA,NA,NA,NA,NA,NA,NA,"828",NA
0.00350555005751403,1.51058258624221,0.783373950026916,NA,NA,NA,NA,NA,NA,NA,"831",NA
0.0036585445415947,2.09250117235339,0.583855744108678,NA,NA,NA,0.0303355050733627,NA,NA,NA,"832",NA
NA,NA,0.564440478639156,0.00227433947519,2.07912732140466,1.56244789713782,NA,NA,NA,NA,"833",NA
NA,NA,0.947720436790888,0.00134905658793822,1.68255987983563,1.48383203590443,NA,NA,NA,NA,"835",NA
NA,NA,0.908781311106034,0.00122724984211311,1.80625824589679,1.55992664735623,NA,NA,NA,NA,"837",NA
0.00327548376433378,1.38474791157854,0.961214473266852,NA,NA,NA,NA,NA,NA,NA,"838",NA
0.00135629220645294,1.64368406244528,1.03197156969352,NA,NA,NA,NA,NA,NA,NA,"901",NA
0.000887314711076769,1.88878886530848,0.798624046309911,NA,NA,NA,NA,NA,NA,NA,"91",NA
0.0016609594027338,1.74975079968602,0.733560791349964,NA,NA,NA,NA,NA,NA,NA,"93",NA
NA,NA,0.594313278375227,0.00241015329418326,1.74175123295188,1.83596339253987,NA,NA,NA,NA,"94",NA
0.00210940424319822,1.61015233219963,0.645959640327151,NA,NA,NA,-0.0309235066220227,NA,NA,NA,"95",NA
0.00345790728438193,1.90179604050735,0.614250840602647,NA,NA,NA,NA,NA,NA,NA,"950",NA
0.000438462753824384,1.56717061818075,1.19476272958646,NA,NA,NA,NA,NA,NA,NA,"951",NA
0.00206624696725994,1.93178244478719,0.587194765984535,NA,NA,NA,NA,NA,NA,NA,"97",NA
0.000942901799650372,1.53060247960905,1.07153565264651,NA,NA,NA,NA,NA,NA,NA,"970",NA
0.00701116946639388,2.34756441943568,0.0778679002511681,NA,NA,NA,NA,NA,NA,NA,"972",NA
0.00156739281011906,1.5567419674075,0.829125450515302,NA,NA,NA,NA,NA,NA,NA,"98",NA
NA,NA,0.530057405521138,0.00363333170232312,1.98289187849121,1.36433814234092,NA,NA,NA,NA,"999",NA
0.000628058026420661,1.69571267875335,1.06107550089145,NA,NA,NA,NA,NA,NA,NA,NA,"1"
0.00345220669853038,2.30511816518563,0.353812348670161,NA,NA,NA,NA,NA,NA,NA,NA,"2"
0.0084456473700884,2.44211828979046,0.0204454458202036,NA,NA,NA,NA,NA,NA,NA,NA,"3"
0.00374319643588277,2.04791524093001,0.476858176103342,NA,NA,NA,NA,NA,NA,NA,NA,"4"
0.00358010372993883,1.87039735569351,0.454715182012513,NA,NA,NA,NA,NA,NA,NA,NA,"5"
0.00605714250496469,2.32398076345086,0.168846414629576,NA,NA,NA,NA,NA,NA,NA,NA,"6"
0.00180666744017553,2.09442430092465,0.523021108583584,NA,NA,NA,NA,NA,NA,NA,NA,"7"
0.00187952006713174,1.72107396753648,0.825002364291761,NA,NA,NA,NA,NA,NA,NA,NA,"8"
0.00393523039074207,1.728310243842,0.626634645493531,NA,NA,NA,NA,NA,NA,NA,NA,"9"
