"a","b","c","b2","a1","b1","c1","a0","b0","SPCD_DIVISION","SPCD","JENKINS_SPGRPCD"
1.80159114245214,1.51933265633883,-0.442315086604387,NA,NA,NA,NA,NA,NA,NA,"371",NA
3.34294199680695,2.62387429544441,-1.03686349626326,NA,NA,NA,NA,NA,NA,NA,"375",NA
0.101935668035028,2.15096901555245,0.125610203883747,NA,NA,NA,NA,NA,NA,NA,"391",NA
0.108437123251806,2.16320507182824,0.0605628066036813,NA,NA,NA,NA,NA,NA,NA,"400",NA
0.00362431084053264,1.57693776387828,1.10948848319644,NA,NA,NA,NA,NA,NA,NA,"461",NA
0.236496954811655,2.37043334437967,-0.123739061411914,NA,NA,NA,NA,NA,NA,NA,"491",NA
0.00569467297297556,1.43576746364631,1.03456371082482,NA,NA,NA,NA,NA,NA,NA,"531",NA
0.00559287194654761,1.6528315295269,0.908278812166904,NA,NA,NA,NA,NA,NA,NA,"540",NA
0.13558789335424,1.33061746121653,0.316491390831052,NA,NA,NA,NA,NA,NA,NA,"541",NA
0.106760976696011,1.48038393054466,0.299913568751912,NA,NA,NA,NA,NA,NA,NA,"544",NA
1.21103012591225,2.29209019633486,-0.718887681291959,NA,NA,NA,NA,NA,NA,NA,"611",NA
4.17717037440615,2.11376259114027,-0.908415815885377,NA,NA,NA,NA,NA,NA,NA,"621",NA
11.3540243579325,2.44571949181498,-1.47959149855766,NA,NA,NA,NA,NA,NA,NA,"691",NA
15.1450861400458,3.154480318865,-1.85217408045179,NA,NA,NA,NA,NA,NA,NA,"694",NA
8.57172796917064,2.48230009305831,-1.22294665837742,NA,NA,NA,NA,NA,NA,NA,"71",NA
1.10807409782023,2.11027186621325,-0.597411364283107,NA,NA,NA,NA,NA,NA,NA,"73",NA
375.92498365609,3.4746800606197,-2.82983201802301,NA,NA,NA,NA,NA,NA,NA,"740",NA
0.339557950112135,1.61290223388395,-0.118743686512476,NA,NA,NA,NA,NA,NA,NA,"741",NA
21.7389309197938,2.47100112868023,-1.34510480283413,NA,NA,NA,NA,NA,NA,NA,"742",NA
8.96835988248342,2.36603481522093,-1.32195559877505,NA,NA,NA,NA,NA,NA,NA,"743",NA
0.222624847473298,1.94269803255956,-0.202392302706253,NA,NA,NA,NA,NA,NA,NA,"746",NA
0.508613793272459,1.40051166684681,-0.0862205190591919,NA,NA,NA,NA,NA,NA,NA,"762",NA
0.0113702780517042,1.36506714008026,1.09073298965313,NA,NA,NA,NA,NA,NA,NA,"802",NA
349.276992972099,2.88864516824522,-2.22494146923898,NA,NA,NA,NA,NA,NA,NA,"806",NA
7.75355542103791,2.82225031009257,-1.28787481424183,NA,NA,NA,NA,NA,NA,NA,"812",NA
0.465147776431995,1.97007539912346,-0.249313107084455,NA,NA,NA,NA,NA,NA,NA,"822",NA
9.41228436997495,2.33841486621602,-1.01129407579919,NA,NA,NA,NA,NA,NA,NA,"827",NA
7.24926116510244,1.85868879260735,-0.75625814899683,NA,NA,NA,NA,NA,NA,NA,"828",NA
0.121217900079981,1.64592372468877,0.244195471867738,NA,NA,NA,NA,NA,NA,NA,"831",NA
2.86429288571162,2.29721493080561,-0.809502956536845,NA,NA,NA,NA,NA,NA,NA,"832",NA
0.109338221285099,1.66948609279497,0.246228986740036,NA,NA,NA,NA,NA,NA,NA,"833",NA
74.2050385695909,2.76017687152068,-1.87989533200423,NA,NA,NA,NA,NA,NA,NA,"837",NA
2.98809320627111,2.24566418141942,-0.541530273828209,NA,NA,NA,NA,NA,NA,NA,"93",NA
6.58182079863695,2.69151167790422,-1.01019810721783,NA,NA,NA,NA,NA,NA,NA,"94",NA
42.7191161036679,2.72497759414433,-1.58538857233454,NA,NA,NA,NA,NA,NA,NA,"95",NA
1.90841381521393,0.800358370453939,-0.0404451679868696,NA,NA,NA,NA,NA,NA,NA,"950",NA
2.68595307420089,1.94398714100297,-0.420476260614069,NA,NA,NA,NA,NA,NA,NA,"97",NA
0.020670898481505,1.89526056177734,0.573703649548829,NA,NA,NA,NA,NA,NA,NA,"970",NA
0.066987870281413,1.49903748372996,0.368177362892924,NA,NA,NA,NA,NA,NA,NA,"972",NA
0.108882373124787,1.6891403697165,0.357235071967651,NA,NA,NA,NA,NA,NA,NA,"999",NA
0.533879215975007,1.40644413542719,0.140813746480077,NA,NA,NA,NA,NA,NA,NA,NA,"1"
5.28069417237654,1.96391750486124,-0.62742164966012,NA,NA,NA,NA,NA,NA,NA,NA,"2"
1.16677015210593,1.87048941066096,-0.184125837315986,NA,NA,NA,NA,NA,NA,NA,NA,"3"
2.90732321502682,2.42789734181348,-0.827813731821546,NA,NA,NA,NA,NA,NA,NA,NA,"4"
4.46202478401207,2.33703336921281,-0.725473031421792,NA,NA,NA,NA,NA,NA,NA,NA,"5"
0.194136190197404,1.75557286886637,-0.0222261089050311,NA,NA,NA,NA,NA,NA,NA,NA,"6"
0.308712405387267,1.61456572135743,0.0116923008578644,NA,NA,NA,NA,NA,NA,NA,NA,"7"
0.224766497478217,1.84242504638257,-0.071842572568978,NA,NA,NA,NA,NA,NA,NA,NA,"8"
0.29462673546894,1.68102491433792,0.0847218013169024,NA,NA,NA,NA,NA,NA,NA,NA,"9"
15.9693950405364,1.46735691310218,-0.51659854094038,NA,NA,NA,NA,NA,NA,NA,NA,"10"
