CN,STRATUM_CN,PLT_CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,RSCD,EVALID,ESTN_UNIT,STRATUMCD,CREATED_DATE,MODIFIED_DATE
1275873065290487,1275872666290487,375816027489998,10,2017,1,5,117,24,102100,2,1,2022-12-09 11:13:26,
1275872809290487,1275872666290487,168258982020004,10,2015,1,5,119,24,102100,2,1,2022-12-09 11:13:26,
1275872877290487,1275872668290487,511300014126144,10,2019,1,5,124,24,102100,2,4,2022-12-09 11:13:26,
1275872880290487,1275872668290487,375816002489998,10,2017,1,5,129,24,102100,2,4,2022-12-09 11:13:26,
1275873040290487,1275872671290487,719400735290487,10,2021,1,5,137,24,102100,3,1,2022-12-09 11:13:26,
1275872817290487,1275872666290487,445603950489998,10,2018,1,5,138,24,102100,2,1,2022-12-09 11:13:26,
1275872897290487,1275872666290487,445603965489998,10,2018,1,5,140,24,102100,2,1,2022-12-09 11:13:26,
1275872805290487,1275872670290487,719400699290487,10,2021,1,5,144,24,102100,2,3,2022-12-09 11:13:26,
1275873054290487,1275872666290487,511300040126144,10,2019,1,5,146,24,102100,2,1,2022-12-09 11:13:26,
1275872863290487,1275872669290487,719400708290487,10,2021,1,5,151,24,102100,2,5,2022-12-09 11:13:26,
1275873061290487,1275872666290487,719400738290487,10,2021,1,5,154,24,102100,2,1,2022-12-09 11:13:26,
1275873035290487,1275872666290487,304032830489998,10,2016,1,5,156,24,102100,2,1,2022-12-09 11:13:26,
1275872895290487,1275872666290487,168259000020004,10,2015,1,5,158,24,102100,2,1,2022-12-09 11:13:26,
1275873049290487,1275872666290487,304032832489998,10,2016,1,5,161,24,102100,2,1,2022-12-09 11:13:26,
1275873104290487,1275872666290487,304032840489998,10,2016,1,5,163,24,102100,2,1,2022-12-09 11:13:26,
1275872776290487,1275872666290487,570273060126144,10,2020,1,5,166,24,102100,2,1,2022-12-09 11:13:26,
1275872884290487,1275872668290487,249446208489998,10,2015,1,5,167,24,102100,2,4,2022-12-09 11:13:26,
1275873083290487,1275872666290487,511300039126144,10,2019,1,5,169,24,102100,2,1,2022-12-09 11:13:26,
1275872874290487,1275872666290487,375816001489998,10,2017,1,5,173,24,102100,2,1,2022-12-09 11:13:26,
1275873056290487,1275872666290487,511300036126144,10,2019,1,5,176,24,102100,2,1,2022-12-09 11:13:26,
1275872815290487,1275872666290487,719400701290487,10,2021,1,5,179,24,102100,2,1,2022-12-09 11:13:26,
1275872821290487,1275872669290487,445603951489998,10,2018,1,5,181,24,102100,2,5,2022-12-09 11:13:26,
1275872826290487,1275872666290487,375815993489998,10,2017,1,5,182,24,102100,2,1,2022-12-09 11:13:26,
1275872866290487,1275872666290487,719400709290487,10,2021,1,5,187,24,102100,2,1,2022-12-09 11:13:26,
1275872680290487,1275872669290487,249446194489998,10,2015,1,5,190,24,102100,2,5,2022-12-09 11:13:26,
1275872857290487,1275872669290487,168258992020004,10,2015,1,5,194,24,102100,2,5,2022-12-09 11:13:26,
1275872810290487,1275872669290487,445603948489998,10,2018,1,5,195,24,102100,2,5,2022-12-09 11:13:26,
1275872882290487,1275872666290487,445603962489998,10,2018,1,5,196,24,102100,2,1,2022-12-09 11:13:26,
1275873036290487,1275872666290487,168259032020004,10,2015,1,5,200,24,102100,2,1,2022-12-09 11:13:26,
1275872860290487,1275872666290487,375815998489998,10,2017,1,5,205,24,102100,2,1,2022-12-09 11:13:26,
1275872837290487,1275872666290487,511300003126144,10,2019,1,5,210,24,102100,2,1,2022-12-09 11:13:26,
1275872909290487,1275872668290487,375816006489998,10,2017,1,5,215,24,102100,2,4,2022-12-09 11:13:26,
1275873102290487,1275872666290487,168259044020004,10,2015,1,5,216,24,102100,2,1,2022-12-09 11:13:26,
1275873088290487,1275872666290487,445603991489998,10,2018,1,5,221,24,102100,2,1,2022-12-09 11:13:26,
1275872878290487,1275872670290487,304032807489998,10,2016,1,5,226,24,102100,2,3,2022-12-09 11:13:26,
1275873063290487,1275872666290487,570273191126144,10,2020,1,5,230,24,102100,2,1,2022-12-09 11:13:26,
1275873045290487,1275872666290487,570273181126144,10,2020,1,5,234,24,102100,2,1,2022-12-09 11:13:26,
1275872901290487,1275872673290487,719400714290487,10,2021,1,5,235,24,102100,3,234,2022-12-09 11:13:26,
1275873027290487,1275872666290487,570273186126144,10,2020,1,5,236,24,102100,2,1,2022-12-09 11:13:26,
1275872876290487,1275872666290487,719400711290487,10,2021,1,5,237,24,102100,2,1,2022-12-09 11:13:26,
1275872834290487,1275872666290487,445603953489998,10,2018,1,5,242,24,102100,2,1,2022-12-09 11:13:26,
1275873055290487,1275872666290487,375816024489998,10,2017,1,5,243,24,102100,2,1,2022-12-09 11:13:26,
1275872870290487,1275872666290487,445603960489998,10,2018,1,5,245,24,102100,2,1,2022-12-09 11:13:26,
1275872690290487,1275872672290487,719400683290487,10,2021,1,5,249,24,102100,3,5,2022-12-09 11:13:26,
1275873100290487,1275872667290487,570273192126144,10,2020,1,5,250,24,102100,2,2,2022-12-09 11:13:26,
1275872881290487,1275872669290487,719400712290487,10,2021,1,5,252,24,102100,2,5,2022-12-09 11:13:26,
1275872923290487,1275872667290487,249446211489998,10,2015,1,5,260,24,102100,2,2,2022-12-09 11:13:26,
1275872674290487,1275872669290487,445599649489998,10,2018,1,5,269,24,102100,2,5,2022-12-09 11:13:26,
1275872814290487,1275872669290487,304032797489998,10,2016,1,5,270,24,102100,2,5,2022-12-09 11:13:26,
1275873097290487,1275872666290487,375816033489998,10,2017,1,5,275,24,102100,2,1,2022-12-09 11:13:26,
1275872902290487,1275872672290487,304032812489998,10,2016,1,5,276,24,102100,3,5,2022-12-09 11:13:26,
1275873105290487,1275872666290487,375816034489998,10,2017,1,5,280,24,102100,2,1,2022-12-09 11:13:26,
1275872675290487,1275872666290487,719400680290487,10,2021,1,5,281,24,102100,2,1,2022-12-09 11:13:26,
1275873077290487,1275872670290487,168259041020004,10,2015,1,5,284,24,102100,2,3,2022-12-09 11:13:26,
1275872906290487,1275872667290487,570273189126144,10,2020,1,5,287,24,102100,2,2,2022-12-09 11:13:26,
1275872830290487,1275872666290487,719400702290487,10,2021,1,5,295,24,102100,2,1,2022-12-09 11:13:26,
1275872811290487,1275872666290487,719400700290487,10,2021,1,5,296,24,102100,2,1,2022-12-09 11:13:26,
1275873051290487,1275872666290487,511300033126144,10,2019,1,5,298,24,102100,2,1,2022-12-09 11:13:26,
1275873075290487,1275872669290487,719400740290487,10,2021,1,5,299,24,102100,2,5,2022-12-09 11:13:26,
1275873030290487,1275872666290487,249446220489998,10,2015,1,5,301,24,102100,2,1,2022-12-09 11:13:26,
1275872879290487,1275872667290487,445603961489998,10,2018,1,5,302,24,102100,2,2,2022-12-09 11:13:26,
1275873068290487,1275872666290487,570273179126144,10,2020,1,5,310,24,102100,2,1,2022-12-09 11:13:26,
1275872908290487,1275872668290487,511300051126144,10,2019,1,5,311,24,102100,2,4,2022-12-09 11:13:26,
1275872875290487,1275872666290487,249446207489998,10,2015,1,5,313,24,102100,2,1,2022-12-09 11:13:26,
1275873023290487,1275872666290487,511300045126144,10,2019,1,5,314,24,102100,2,1,2022-12-09 11:13:26,
1275872804290487,1275872669290487,375815991489998,10,2017,1,5,322,24,102100,2,5,2022-12-09 11:13:26,
1275873067290487,1275872669290487,249446223489998,10,2015,1,5,325,24,102100,2,5,2022-12-09 11:13:26,
1275872903290487,1275872666290487,511300048126144,10,2019,1,5,328,24,102100,2,1,2022-12-09 11:13:26,
1275873071290487,1275872666290487,375816028489998,10,2017,1,5,330,24,102100,2,1,2022-12-09 11:13:26,
1275872682290487,1275872668290487,304032775489998,10,2016,1,5,334,24,102100,2,4,2022-12-09 11:13:26,
1275872873290487,1275872669290487,304032806489998,10,2016,1,5,340,24,102100,2,5,2022-12-09 11:13:26,
1275873078290487,1275872666290487,445603989489998,10,2018,1,5,341,24,102100,2,1,2022-12-09 11:13:26,
1275872812290487,1275872670290487,445603949489998,10,2018,1,5,343,24,102100,2,3,2022-12-09 11:13:26,
1275873064290487,1275872666290487,249446222489998,10,2015,1,5,344,24,102100,2,1,2022-12-09 11:13:26,
1275872883290487,1275872669290487,304032808489998,10,2016,1,5,345,24,102100,2,5,2022-12-09 11:13:26,
1275873052290487,1275872666290487,304032833489998,10,2016,1,5,346,24,102100,2,1,2022-12-09 11:13:26,
1275873038290487,1275872668290487,249446221489998,10,2015,1,5,347,24,102100,2,4,2022-12-09 11:13:26,
1275872885290487,1275872666290487,570273045126144,10,2020,1,5,348,24,102100,2,1,2022-12-09 11:13:26,
1275872684290487,1275872671290487,445599651489998,10,2018,1,5,350,24,102100,3,1,2022-12-09 11:13:26,
1275872699290487,1275872668290487,719400687290487,10,2021,1,5,352,24,102100,2,4,2022-12-09 11:13:26,
1275872848290487,1275872666290487,719400707290487,10,2021,1,5,354,24,102100,2,1,2022-12-09 11:13:26,
1275872872290487,1275872666290487,375816000489998,10,2017,1,5,355,24,102100,2,1,2022-12-09 11:13:26,
1275872838290487,1275872669290487,168258988020004,10,2015,1,5,356,24,102100,2,5,2022-12-09 11:13:26,
1275872869290487,1275872669290487,719400710290487,10,2021,1,5,359,24,102100,2,5,2022-12-09 11:13:26,
1275872888290487,1275872666290487,570273051126144,10,2020,1,5,362,24,102100,2,1,2022-12-09 11:13:26,
1275873093290487,1275872670290487,570273183126144,10,2020,1,5,366,24,102100,2,3,2022-12-09 11:13:26,
1275872762290487,1275872671290487,570273059126144,10,2020,1,5,367,24,102100,3,1,2022-12-09 11:13:26,
1275873091290487,1275872666290487,304032838489998,10,2016,1,5,369,24,102100,2,1,2022-12-09 11:13:26,
1275873037290487,1275872667290487,445603984489998,10,2018,1,5,374,24,102100,2,2,2022-12-09 11:13:26,
1275872896290487,1275872669290487,304032810489998,10,2016,1,5,377,24,102100,2,5,2022-12-09 11:13:26,
1275872681290487,1275872669290487,511300013126144,10,2019,1,5,378,24,102100,2,5,2022-12-09 11:13:26,
1275872911290487,1275872669290487,719400715290487,10,2021,1,5,382,24,102100,2,5,2022-12-09 11:13:26,
1275872871290487,1275872666290487,168258996020004,10,2015,1,5,384,24,102100,2,1,2022-12-09 11:13:26,
1275873032290487,1275872668290487,511300047126144,10,2019,1,5,389,24,102100,2,4,2022-12-09 11:13:26,
1275872868290487,1275872666290487,570273050126144,10,2020,1,5,392,24,102100,2,1,2022-12-09 11:13:26,
1275872823290487,1275872673290487,304032800489998,10,2016,1,5,395,24,102100,3,234,2022-12-09 11:13:26,
1275873033290487,1275872666290487,570273180126144,10,2020,1,5,396,24,102100,2,1,2022-12-09 11:13:26,
1275872797290487,1275872671290487,719400698290487,10,2021,1,5,398,24,102100,3,1,2022-12-09 11:13:26,
1275873080290487,1275872667290487,719400741290487,10,2021,1,5,405,24,102100,2,2,2022-12-09 11:13:26,
1275873084290487,1275872666290487,445603990489998,10,2018,1,5,406,24,102100,2,1,2022-12-09 11:13:26,
1275872701290487,1275872668290487,304032777489998,10,2016,1,5,410,24,102100,2,4,2022-12-09 11:13:26,
1275872854290487,1275872673290487,375815997489998,10,2017,1,5,414,24,102100,3,234,2022-12-09 11:13:26,
1275873073290487,1275872671290487,511300034126144,10,2019,1,5,415,24,102100,3,1,2022-12-09 11:13:26,
1275873059290487,1275872666290487,511300050126144,10,2019,1,5,417,24,102100,2,1,2022-12-09 11:13:26,
1275872853290487,1275872668290487,249446206489998,10,2015,1,5,421,24,102100,2,4,2022-12-09 11:13:26,
1275872818290487,1275872667290487,511300008126144,10,2019,1,5,423,24,102100,2,2,2022-12-09 11:13:26,
1275872820290487,1275872667290487,304032799489998,10,2016,1,5,427,24,102100,2,2,2022-12-09 11:13:26,
1275872832290487,1275872671290487,570273036126144,10,2020,1,5,430,24,102100,3,1,2022-12-09 11:13:26,
1275873062290487,1275872666290487,375816026489998,10,2017,1,5,431,24,102100,2,1,2022-12-09 11:13:26,
1275872679290487,1275872666290487,719400682290487,10,2021,1,5,432,24,102100,2,1,2022-12-09 11:13:26,
1275872862290487,1275872668290487,375815999489998,10,2017,1,5,440,24,102100,2,4,2022-12-09 11:13:26,
1275872925290487,1275872667290487,304032816489998,10,2016,1,5,441,24,102100,2,2,2022-12-09 11:13:26,
1275873086290487,1275872666290487,511300042126144,10,2019,1,5,442,24,102100,2,1,2022-12-09 11:13:26,
1275873060290487,1275872666290487,375816025489998,10,2017,1,5,446,24,102100,2,1,2022-12-09 11:13:26,
1275872926290487,1275872666290487,719400718290487,10,2021,1,5,447,24,102100,2,1,2022-12-09 11:13:26,
1275873031290487,1275872666290487,445603982489998,10,2018,1,5,448,24,102100,2,1,2022-12-09 11:13:26,
1275873057290487,1275872666290487,570273190126144,10,2020,1,5,451,24,102100,2,1,2022-12-09 11:13:26,
1275872953290487,1275872668290487,445603972489998,10,2018,1,5,453,24,102100,2,4,2022-12-09 11:13:26,
1275873087290487,1275872669290487,304032837489998,10,2016,1,5,457,24,102100,2,5,2022-12-09 11:13:26,
1275873039290487,1275872666290487,168259033020004,10,2015,1,5,462,24,102100,2,1,2022-12-09 11:13:26,
1275872774290487,1275872669290487,375815989489998,10,2017,1,5,463,24,102100,2,5,2022-12-09 11:13:26,
1275872922290487,1275872673290487,375816009489998,10,2017,1,5,464,24,102100,3,234,2022-12-09 11:13:26,
1275872910290487,1275872669290487,445603966489998,10,2018,1,5,468,24,102100,2,5,2022-12-09 11:13:26,
1275872887290487,1275872666290487,304032809489998,10,2016,1,5,472,24,102100,2,1,2022-12-09 11:13:26,
1275872688290487,1275872666290487,511300007126144,10,2019,1,5,474,24,102100,2,1,2022-12-09 11:13:26,
1275872775290487,1275872669290487,445603943489998,10,2018,1,5,477,24,102100,2,5,2022-12-09 11:13:26,
1275872683290487,1275872666290487,445599650489998,10,2018,1,5,479,24,102100,2,1,2022-12-09 11:13:26,
1275872800290487,1275872672290487,304032795489998,10,2016,1,5,487,24,102100,3,5,2022-12-09 11:13:26,
1275872801290487,1275872666290487,511300005126144,10,2019,1,5,490,24,102100,2,1,2022-12-09 11:13:26,
1275872907290487,1275872666290487,249446209489998,10,2015,1,5,493,24,102100,2,1,2022-12-09 11:13:26,
1275873069290487,1275872669290487,304032834489998,10,2016,1,5,494,24,102100,2,5,2022-12-09 11:13:26,
1275872695290487,1275872666290487,570273042126144,10,2020,1,5,498,24,102100,2,1,2022-12-09 11:13:26,
1275872798290487,1275872671290487,304032794489998,10,2016,1,5,501,24,102100,3,1,2022-12-09 11:13:26,
1275873041290487,1275872666290487,445603985489998,10,2018,1,5,504,24,102100,2,1,2022-12-09 11:13:26,
1275872761290487,1275872666290487,511300024126144,10,2019,1,5,506,24,102100,2,1,2022-12-09 11:13:26,
1275873098290487,1275872666290487,445603992489998,10,2018,1,5,507,24,102100,2,1,2022-12-09 11:13:26,
1275872856290487,1275872671290487,570273048126144,10,2020,1,5,508,24,102100,3,1,2022-12-09 11:13:26,
1275872855290487,1275872669290487,445603956489998,10,2018,1,5,511,24,102100,2,5,2022-12-09 11:13:26,
1275872816290487,1275872670290487,570273041126144,10,2020,1,5,512,24,102100,2,3,2022-12-09 11:13:26,
1275872915290487,1275872671290487,304032815489998,10,2016,1,5,525,24,102100,3,1,2022-12-09 11:13:26,
1275872803290487,1275872666290487,570273038126144,10,2020,1,5,532,24,102100,2,1,2022-12-09 11:13:26,
1275873026290487,1275872666290487,249446219489998,10,2015,1,5,537,24,102100,2,1,2022-12-09 11:13:26,
1275872685290487,1275872666290487,375815977489998,10,2017,1,5,541,24,102100,2,1,2022-12-09 11:13:26,
1275873096290487,1275872666290487,570273184126144,10,2020,1,5,545,24,102100,2,1,2022-12-09 11:13:26,
1275873101290487,1275872666290487,304032839489998,10,2016,1,5,547,24,102100,2,1,2022-12-09 11:13:26,
1275872952290487,1275872666290487,168259009020004,10,2015,1,5,556,24,102100,2,1,2022-12-09 11:13:26,
1275873058290487,1275872669290487,168259037020004,10,2015,1,5,559,24,102100,2,5,2022-12-09 11:13:26,
1275872686290487,1275872671290487,249446195489998,10,2015,1,5,560,24,102100,3,1,2022-12-09 11:13:26,
1275872867290487,1275872669290487,445603959489998,10,2018,1,5,561,24,102100,2,5,2022-12-09 11:13:26,
1275872954290487,1275872667290487,511300058126144,10,2019,1,5,562,24,102100,2,2,2022-12-09 11:13:26,
1275873050290487,1275872666290487,719400736290487,10,2021,1,5,571,24,102100,2,1,2022-12-09 11:13:26,
1275872822290487,1275872666290487,375815992489998,10,2017,1,5,583,24,102100,2,1,2022-12-09 11:13:26,
1275872905290487,1275872669290487,511300049126144,10,2019,1,5,584,24,102100,2,5,2022-12-09 11:13:26,
1275872694290487,1275872670290487,375815978489998,10,2017,1,5,585,24,102100,2,3,2022-12-09 11:13:26,
1275873079290487,1275872666290487,304032836489998,10,2016,1,5,586,24,102100,2,1,2022-12-09 11:13:26,
1275873044290487,1275872666290487,304032831489998,10,2016,1,5,590,24,102100,2,1,2022-12-09 11:13:26,
1275873029290487,1275872666290487,511300035126144,10,2019,1,5,592,24,102100,2,1,2022-12-09 11:13:26,
1275872851290487,1275872668290487,375815996489998,10,2017,1,5,594,24,102100,2,4,2022-12-09 11:13:26,
1275872677290487,1275872669290487,304032774489998,10,2016,1,5,595,24,102100,2,5,2022-12-09 11:13:26,
1275872698290487,1275872666290487,445599652489998,10,2018,1,5,596,24,102100,2,1,2022-12-09 11:13:26,
1275873085290487,1275872669290487,511300041126144,10,2019,1,5,597,24,102100,2,5,2022-12-09 11:13:26,
1275872899290487,1275872669290487,375816005489998,10,2017,1,5,603,24,102100,2,5,2022-12-09 11:13:26,
1275873017290487,1275872666290487,719400731290487,10,2021,1,5,607,24,102100,2,1,2022-12-09 11:13:26,
1275872900290487,1275872668290487,570273188126144,10,2020,1,5,608,24,102100,2,4,2022-12-09 11:13:26,
1275872827290487,1275872665290487,445603952489998,10,2018,1,5,610,24,102100,1,12345,2022-12-09 11:13:26,
1275872893290487,1275872665290487,445603964489998,10,2018,1,5,611,24,102100,1,12345,2022-12-09 11:13:26,
1275872892290487,1275872665290487,375816004489998,10,2017,1,5,612,24,102100,1,12345,2022-12-09 11:13:26,
1275872687290487,1275872673290487,304032776489998,10,2016,1,5,617,24,102100,3,234,2022-12-09 11:13:26,
1275872808290487,1275872665290487,304032796489998,10,2016,1,5,620,24,102100,1,12345,2022-12-09 11:13:26,
1275872891290487,1275872665290487,445603963489998,10,2018,1,5,621,24,102100,1,12345,2022-12-09 11:13:26,
1275872829290487,1275872665290487,375815994489998,10,2017,1,5,625,24,102100,1,12345,2022-12-09 11:13:26,
1275872894290487,1275872665290487,570273178126144,10,2020,1,5,626,24,102100,1,12345,2022-12-09 11:13:26,
1275873066290487,1275872666290487,445603988489998,10,2018,1,5,627,24,102100,2,1,2022-12-09 11:13:26,
1275872831290487,1275872665290487,304032802489998,10,2016,1,5,628,24,102100,1,12345,2022-12-09 11:13:26,
1275873173290487,1275873114290487,445603937489998,10,2018,1,1,1,24,102101,2,1,2022-12-09 11:13:27,
1275873420290487,1275873120290487,304032829489998,10,2016,1,1,9,24,102101,3,5,2022-12-09 11:13:27,
1275873346290487,1275873113290487,304032817489998,10,2016,1,1,10,24,102101,1,12345,2022-12-09 11:13:27,
1275873272290487,1275873119290487,511300009126144,10,2019,1,1,16,24,102101,3,1,2022-12-09 11:13:27,
1275873436290487,1275873114290487,719400734290487,10,2021,1,1,33,24,102101,2,1,2022-12-09 11:13:27,
1275873287290487,1275873114290487,511300012126144,10,2019,1,1,39,24,102101,2,1,2022-12-09 11:13:27,
1275873170290487,1275873120290487,719400689290487,10,2021,1,1,48,24,102101,3,5,2022-12-09 11:13:27,
1275873363290487,1275873114290487,249446212489998,10,2015,1,1,51,24,102101,2,1,2022-12-09 11:13:27,
1275873167290487,1275873119290487,375815982489998,10,2017,1,1,54,24,102101,3,1,2022-12-09 11:13:27,
1275873172290487,1275873114290487,511300017126144,10,2019,1,1,55,24,102101,2,1,2022-12-09 11:13:27,
1275873267290487,1275873115290487,249446205489998,10,2015,1,1,57,24,102101,2,2,2022-12-09 11:13:27,
1275873427290487,1275873114290487,168259027020004,10,2015,1,1,59,24,102101,2,1,2022-12-09 11:13:27,
1275873183290487,1275873120290487,570273055126144,10,2020,1,1,69,24,102101,3,5,2022-12-09 11:13:27,
1275873358290487,1275873114290487,511300055126144,10,2019,1,1,75,24,102101,2,1,2022-12-09 11:13:27,
1275873352290487,1275873114290487,304032818489998,10,2016,1,1,76,24,102101,2,1,2022-12-09 11:13:27,
1275873497290487,1275873116290487,249446225489998,10,2015,1,1,78,24,102101,2,4,2022-12-09 11:13:27,
1275873182290487,1275873115290487,304032786489998,10,2016,1,1,93,24,102101,2,2,2022-12-09 11:13:27,
1275873197290487,1275873114290487,249446200489998,10,2015,1,1,103,24,102101,2,1,2022-12-09 11:13:27,
1275873274290487,1275873115290487,570273047126144,10,2020,1,1,104,24,102101,2,2,2022-12-09 11:13:27,
1275873362290487,1275873114290487,375816015489998,10,2017,1,1,109,24,102101,2,1,2022-12-09 11:13:27,
1275873345290487,1275873119290487,445603968489998,10,2018,1,1,111,24,102101,3,1,2022-12-09 11:13:27,
1275873307290487,1275873114290487,375816003489998,10,2017,1,1,114,24,102101,2,1,2022-12-09 11:13:27,
1275873179290487,1275873114290487,249446199489998,10,2015,1,1,121,24,102101,2,1,2022-12-09 11:13:27,
1275873491290487,1275873114290487,570273182126144,10,2020,1,1,122,24,102101,2,1,2022-12-09 11:13:27,
1275873231290487,1275873114290487,719400697290487,10,2021,1,1,125,24,102101,2,1,2022-12-09 11:13:27,
1275873199290487,1275873117290487,511300023126144,10,2019,1,1,128,24,102101,2,5,2022-12-09 11:13:27,
1275873416290487,1275873116290487,719400729290487,10,2021,1,1,132,24,102101,2,4,2022-12-09 11:13:27,
1275873200290487,1275873116290487,249446201489998,10,2015,1,1,133,24,102101,2,4,2022-12-09 11:13:27,
1275873191290487,1275873116290487,375815985489998,10,2017,1,1,147,24,102101,2,4,2022-12-09 11:13:27,
1275873385290487,1275873117290487,304032825489998,10,2016,1,1,148,24,102101,2,5,2022-12-09 11:13:27,
1275873185290487,1275873114290487,445603938489998,10,2018,1,1,157,24,102101,2,1,2022-12-09 11:13:27,
1275873178290487,1275873114290487,304032785489998,10,2016,1,1,164,24,102101,2,1,2022-12-09 11:13:27,
1275873361290487,1275873117290487,511300056126144,10,2019,1,1,165,24,102101,2,5,2022-12-09 11:13:27,
1275873351290487,1275873114290487,570273196126144,10,2020,1,1,170,24,102101,2,1,2022-12-09 11:13:27,
1275873266290487,1275873118290487,719400705290487,10,2021,1,1,175,24,102101,2,3,2022-12-09 11:13:27,
1275873148290487,1275873114290487,375815979489998,10,2017,1,1,192,24,102101,2,1,2022-12-09 11:13:27,
1275873387290487,1275873120290487,249446215489998,10,2015,1,1,198,24,102101,3,5,2022-12-09 11:13:27,
1275873429290487,1275873116290487,719400732290487,10,2021,1,1,202,24,102101,2,4,2022-12-09 11:13:27,
1275873492290487,1275873114290487,719400742290487,10,2021,1,1,207,24,102101,2,1,2022-12-09 11:13:27,
1275873439290487,1275873117290487,375816022489998,10,2017,1,1,209,24,102101,2,5,2022-12-09 11:13:27,
1275873406290487,1275873114290487,719400727290487,10,2021,1,1,211,24,102101,2,1,2022-12-09 11:13:27,
1275873194290487,1275873114290487,375815986489998,10,2017,1,1,217,24,102101,2,1,2022-12-09 11:13:27,
1275873344290487,1275873119290487,570273193126144,10,2020,1,1,220,24,102101,3,1,2022-12-09 11:13:27,
1275873192290487,1275873120290487,719400690290487,10,2021,1,1,238,24,102101,3,5,2022-12-09 11:13:27,
1275873496290487,1275873114290487,375816032489998,10,2017,1,1,247,24,102101,2,1,2022-12-09 11:13:27,
1275873407290487,1275873119290487,445603977489998,10,2018,1,1,253,24,102101,3,1,2022-12-09 11:13:27,
1275873419290487,1275873114290487,445603980489998,10,2018,1,1,254,24,102101,2,1,2022-12-09 11:13:27,
1275873435290487,1275873114290487,511300046126144,10,2019,1,1,256,24,102101,2,1,2022-12-09 11:13:27,
1275873425290487,1275873117290487,511300057126144,10,2019,1,1,257,24,102101,2,5,2022-12-09 11:13:27,
1275873147290487,1275873119290487,249446197489998,10,2015,1,1,262,24,102101,3,1,2022-12-09 11:13:27,
1275873360290487,1275873116290487,445603971489998,10,2018,1,1,263,24,102101,2,4,2022-12-09 11:13:27,
1275873422290487,1275873114290487,445603981489998,10,2018,1,1,266,24,102101,2,1,2022-12-09 11:13:27,
1275873433290487,1275873115290487,570273187126144,10,2020,1,1,267,24,102101,2,2,2022-12-09 11:13:27,
1275873124290487,1275873114290487,375815976489998,10,2017,1,1,283,24,102101,2,1,2022-12-09 11:13:27,
1275873409290487,1275873114290487,511300052126144,10,2019,1,1,288,24,102101,2,1,2022-12-09 11:13:27,
1275873354290487,1275873117290487,445603969489998,10,2018,1,1,289,24,102101,2,5,2022-12-09 11:13:27,
1275873421290487,1275873119290487,719400730290487,10,2021,1,1,294,24,102101,3,1,2022-12-09 11:13:27,
1275873417290487,1275873114290487,511300054126144,10,2019,1,1,300,24,102101,2,1,2022-12-09 11:13:27,
1275873415290487,1275873114290487,445603979489998,10,2018,1,1,307,24,102101,2,1,2022-12-09 11:13:27,
1275873430290487,1275873114290487,249446217489998,10,2015,1,1,308,24,102101,2,1,2022-12-09 11:13:27,
1275873310290487,1275873114290487,570273053126144,10,2020,1,1,317,24,102101,2,1,2022-12-09 11:13:27,
1275873413290487,1275873114290487,719400728290487,10,2021,1,1,319,24,102101,2,1,2022-12-09 11:13:27,
1275873268290487,1275873115290487,375815995489998,10,2017,1,1,323,24,102101,2,2,2022-12-09 11:13:27,
1275873359290487,1275873114290487,570273197126144,10,2020,1,1,324,24,102101,2,1,2022-12-09 11:13:27,
1275873273290487,1275873114290487,445603955489998,10,2018,1,1,327,24,102101,2,1,2022-12-09 11:13:27,
1275873347290487,1275873114290487,375816011489998,10,2017,1,1,332,24,102101,2,1,2022-12-09 11:13:27,
1275873270290487,1275873114290487,445603954489998,10,2018,1,1,339,24,102101,2,1,2022-12-09 11:13:27,
1275873423290487,1275873114290487,168259026020004,10,2015,1,1,342,24,102101,2,1,2022-12-09 11:13:27,
1275873405290487,1275873121290487,445603976489998,10,2018,1,1,349,24,102101,3,234,2022-12-09 11:13:27,
1275873418290487,1275873115290487,304032828489998,10,2016,1,1,353,24,102101,2,2,2022-12-09 11:13:27,
1275873228290487,1275873121290487,570273066126144,10,2020,1,1,357,24,102101,3,234,2022-12-09 11:13:27,
1275873143290487,1275873114290487,719400686290487,10,2021,1,1,358,24,102101,2,1,2022-12-09 11:13:27,
1275873181290487,1275873114290487,168258968020004,10,2015,1,1,360,24,102101,2,1,2022-12-09 11:13:27,
1275873408290487,1275873115290487,249446216489998,10,2015,1,1,364,24,102101,2,2,2022-12-09 11:13:27,
1275873184290487,1275873117290487,375815984489998,10,2017,1,1,376,24,102101,2,5,2022-12-09 11:13:27,
1275873355290487,1275873117290487,445603970489998,10,2018,1,1,381,24,102101,2,5,2022-12-09 11:13:27,
1275873277290487,1275873115290487,304032804489998,10,2016,1,1,385,24,102101,2,2,2022-12-09 11:13:27,
1275873189290487,1275873119290487,511300021126144,10,2019,1,1,388,24,102101,3,1,2022-12-09 11:13:27,
1275873424290487,1275873119290487,375816021489998,10,2017,1,1,390,24,102101,3,1,2022-12-09 11:13:27,
1275873411290487,1275873114290487,168259021020004,10,2015,1,1,402,24,102101,2,1,2022-12-09 11:13:27,
1275873284290487,1275873114290487,570273049126144,10,2020,1,1,403,24,102101,2,1,2022-12-09 11:13:27,
1275873349290487,1275873114290487,375816012489998,10,2017,1,1,407,24,102101,2,1,2022-12-09 11:13:27,
1275873168290487,1275873119290487,445603936489998,10,2018,1,1,408,24,102101,3,1,2022-12-09 11:13:27,
