CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,LAT,LON,CONGCD,ECOSUBCD,HUC,EMAP_HEX,FIPSCOUNTY,ROADLESSCD,CREATED_DATE,MODIFIED_DATE,ALP_ADFORCD,FVS_VARIANT,FVS_LOC_CD,FVS_REGION,FVS_FOREST,FVS_DISTRICT,ECO_UNIT_PNW,PRECIPITATION
168931247010661,10.0,2010.0,1.0,3.0,19.0,39.759328,-75.520519,1000.0,232Ad,2040205.0,1945.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931321010661,10.0,2010.0,1.0,3.0,26.0,39.420927,-75.556977,1000.0,232Ac,2040205.0,1946.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931319010661,10.0,2010.0,1.0,3.0,32.0,39.511422,-75.676241,1000.0,232Hd,2040205.0,1946.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931257010661,10.0,2010.0,1.0,3.0,58.0,39.784497,-75.667678,1000.0,221Db,2040205.0,1945.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931249010661,10.0,2010.0,1.0,3.0,135.0,39.683047,-75.544506,1000.0,232Ac,2040205.0,1945.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931315010661,10.0,2010.0,1.0,3.0,162.0,39.730669,-75.539853,1000.0,232Ac,2040205.0,1945.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931329010661,10.0,2010.0,1.0,3.0,201.0,39.819865,-75.658469,1000.0,221Db,2040205.0,2060.0,10003.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931317010661,10.0,2010.0,1.0,3.0,261.0,39.676587,-75.572839,1000.0,232Hd,2040205.0,1945.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931335010661,10.0,2010.0,1.0,3.0,278.0,39.357438,-75.594797,1000.0,232Hd,2040207.0,1832.0,10003.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931323010661,10.0,2010.0,1.0,3.0,459.0,39.418919,-75.697768,1000.0,232Hd,2040205.0,1946.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931313010661,10.0,2010.0,1.0,3.0,293.0,39.805729,-75.506465,1000.0,221Db,2040205.0,1945.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931225010661,10.0,2010.0,1.0,3.0,303.0,39.399212,-75.548226,1000.0,232Ac,2040207.0,1832.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931251010661,10.0,2010.0,1.0,3.0,373.0,39.693854,-75.714728,1000.0,232Ad,2040205.0,2061.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931331010661,10.0,2010.0,1.0,3.0,475.0,39.734385,-75.693953,1000.0,221Db,2040205.0,2061.0,10003.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931229010661,10.0,2010.0,1.0,3.0,548.0,39.320094,-75.608224,1000.0,232Hd,2040207.0,1832.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931253010661,10.0,2010.0,1.0,3.0,580.0,39.533199,-75.653778,1000.0,232Hd,2040205.0,1946.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931263010661,10.0,2010.0,1.0,3.0,598.0,39.627805,-75.766539,1000.0,232Hd,2040205.0,2061.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931255010661,10.0,2010.0,1.0,3.0,601.0,39.465135,-75.679713,1000.0,232Hd,2040205.0,1946.0,10003.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931201010661,10.0,2010.0,1.0,5.0,7.0,38.733942,-75.260875,1000.0,232Hc,2040207.0,1608.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931193010661,10.0,2010.0,1.0,5.0,23.0,38.740358,-75.080738,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:25,,,NE,921,9,21,,,
168931289010661,10.0,2010.0,1.0,5.0,37.0,38.636361,-75.344509,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931205010661,10.0,2010.0,1.0,5.0,41.0,38.651807,-75.207538,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931269010661,10.0,2010.0,1.0,5.0,65.0,38.679508,-75.467591,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931285010661,10.0,2010.0,1.0,5.0,73.0,38.763525,-75.1045,1000.0,232Hc,2040303.0,1607.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931345010661,10.0,2010.0,1.0,5.0,83.0,38.852632,-75.386021,1000.0,232Hd,2040207.0,1720.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931303010661,10.0,2010.0,1.0,5.0,94.0,38.741749,-75.631358,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931217010661,10.0,2010.0,1.0,5.0,101.0,38.838245,-75.544802,1000.0,232Hd,2080109.0,1720.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931355010661,10.0,2010.0,1.0,5.0,161.0,38.638326,-75.657017,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931363010661,10.0,2010.0,1.0,5.0,163.0,38.570439,-75.692702,1000.0,232Hd,2080109.0,1835.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931277010661,10.0,2010.0,1.0,5.0,167.0,38.594417,-75.346843,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931273010661,10.0,2010.0,1.0,5.0,190.0,38.760298,-75.590624,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931223010661,10.0,2010.0,1.0,5.0,226.0,38.680842,-75.621951,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931279010661,10.0,2010.0,1.0,5.0,260.0,38.698629,-75.136877,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931203010661,10.0,2010.0,1.0,5.0,270.0,38.683283,-75.292048,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931359010661,10.0,2010.0,1.0,5.0,325.0,38.502049,-75.415538,1000.0,232Hd,2080109.0,1609.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931301010661,10.0,2010.0,1.0,5.0,276.0,38.665158,-75.501301,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931349010661,10.0,2010.0,1.0,5.0,301.0,38.821873,-75.567455,1000.0,232Hd,2080109.0,1834.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931221010661,10.0,2010.0,1.0,5.0,313.0,38.526134,-75.552339,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931275010661,10.0,2010.0,1.0,5.0,334.0,38.601847,-75.667304,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931219010661,10.0,2010.0,1.0,5.0,340.0,38.608454,-75.505059,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931357010661,10.0,2010.0,1.0,5.0,344.0,38.474064,-75.097586,1000.0,232Hc,2040303.0,1497.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931209010661,10.0,2010.0,1.0,5.0,345.0,38.474116,-75.588595,1000.0,232Hd,2080109.0,1722.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931351010661,10.0,2010.0,1.0,5.0,347.0,38.712978,-75.447988,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931293010661,10.0,2010.0,1.0,5.0,369.0,38.92689,-75.337434,1000.0,232Ac,2040207.0,1720.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931297010661,10.0,2010.0,1.0,5.0,377.0,38.799212,-75.418831,1000.0,232Hd,2080109.0,1720.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931207010661,10.0,2010.0,1.0,5.0,395.0,38.537504,-75.38751,1000.0,232Hd,2080111.0,1609.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931259010661,10.0,2010.0,1.0,5.0,410.0,38.631882,-75.304608,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931215010661,10.0,2010.0,1.0,5.0,421.0,38.826831,-75.40212,1000.0,232Hd,2040207.0,1720.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931281010661,10.0,2010.0,1.0,5.0,441.0,38.537846,-75.073068,1000.0,232Hc,2040303.0,1497.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931291010661,10.0,2010.0,1.0,5.0,457.0,38.569617,-75.389051,1000.0,232Hd,2040303.0,1609.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931199010661,10.0,2010.0,1.0,5.0,487.0,38.911833,-75.334925,1000.0,232Ac,2040207.0,1720.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931305010661,10.0,2010.0,1.0,5.0,493.0,38.577312,-75.559065,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931283010661,10.0,2010.0,1.0,5.0,494.0,38.46319,-75.260931,1000.0,232Hd,2040303.0,1609.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931197010661,10.0,2010.0,1.0,5.0,501.0,38.835363,-75.245579,1000.0,232Hc,2040207.0,1607.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
168931347010661,10.0,2010.0,1.0,5.0,537.0,38.781311,-75.253595,1000.0,232Hc,2040207.0,1608.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931361010661,10.0,2010.0,1.0,5.0,547.0,38.481147,-75.58896,1000.0,232Hd,2080109.0,1722.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931265010661,10.0,2010.0,1.0,5.0,560.0,38.649236,-75.148569,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931267010661,10.0,2010.0,1.0,5.0,617.0,38.594628,-75.190648,1000.0,232Hc,2040303.0,1608.0,,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931287010661,10.0,2010.0,1.0,5.0,586.0,38.549248,-75.236403,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931353010661,10.0,2010.0,1.0,5.0,590.0,38.60609,-75.182722,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
168931271010661,10.0,2010.0,1.0,5.0,595.0,38.761849,-75.426336,1000.0,232Hd,2080109.0,1720.0,10005.0,,2025-02-03 13:20:27,,,NE,921,9,21,,,
168931195010661,10.0,2010.0,1.0,5.0,628.0,38.512082,-75.071771,1000.0,232Hc,2040303.0,1497.0,10005.0,,2025-02-03 13:20:26,,,NE,921,9,21,,,
220914249010661,10.0,2011.0,1.0,1.0,43.0,39.066193,-75.741472,1000.0,232Hd,2060005.0,1833.0,24011.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914139010661,10.0,2011.0,1.0,1.0,54.0,39.242271,-75.438553,1000.0,232Ac,2040207.0,1832.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914223010661,10.0,2011.0,1.0,1.0,76.0,39.151054,-75.511455,1000.0,232Hd,2040207.0,1833.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914229010661,10.0,2011.0,1.0,1.0,109.0,38.925093,-75.648941,1000.0,232Hd,2080109.0,1834.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914191010661,10.0,2011.0,1.0,1.0,114.0,38.893463,-75.642307,1000.0,232Hd,2080109.0,1834.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914149010661,10.0,2011.0,1.0,1.0,147.0,38.928181,-75.617906,1000.0,232Hd,2080109.0,1834.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914143010661,10.0,2011.0,1.0,1.0,164.0,39.188578,-75.527808,1000.0,232Hd,2040207.0,1832.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914113010661,10.0,2011.0,1.0,1.0,192.0,39.183161,-75.479402,1000.0,232Ac,2040207.0,1832.0,10001.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
220914253010661,10.0,2011.0,1.0,1.0,209.0,38.837927,-75.685368,1000.0,232Hd,2080109.0,1834.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914151010661,10.0,2011.0,1.0,1.0,217.0,39.0984,-75.692431,1000.0,232Hd,2060005.0,1833.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914207010661,10.0,2011.0,1.0,1.0,247.0,38.989391,-75.446886,1000.0,232Hd,2040207.0,1720.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914109010661,10.0,2011.0,1.0,1.0,283.0,38.936061,-75.436757,1000.0,232Hd,2040207.0,1720.0,10001.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
220914225010661,10.0,2011.0,1.0,1.0,289.0,39.064528,-75.553544,1000.0,232Hd,2040207.0,1833.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914155010661,10.0,2011.0,1.0,1.0,323.0,39.035416,-75.46372,1000.0,232Hd,2040207.0,1833.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914217010661,10.0,2011.0,1.0,1.0,332.0,39.224986,-75.480468,1000.0,232Ac,2040207.0,1832.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914221010661,10.0,2011.0,1.0,1.0,370.0,39.232439,-75.63755,1000.0,232Hd,2040207.0,1947.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914145010661,10.0,2011.0,1.0,1.0,376.0,39.188619,-75.632715,1000.0,232Hd,2040207.0,1833.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914251010661,10.0,2011.0,1.0,1.0,390.0,38.990066,-75.587157,1000.0,232Hd,2040207.0,1833.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914219010661,10.0,2011.0,1.0,1.0,407.0,39.302318,-75.580484,1000.0,232Hd,2040207.0,1832.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914157010661,10.0,2011.0,1.0,1.0,422.0,39.098353,-75.519429,1000.0,232Hd,2040207.0,1833.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914153010661,10.0,2011.0,1.0,1.0,435.0,39.038101,-75.727664,1000.0,232Hd,2060005.0,1833.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914227010661,10.0,2011.0,1.0,1.0,495.0,39.150771,-75.686855,1000.0,232Hd,2060005.0,1833.0,10001.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914141010661,10.0,2011.0,1.0,1.0,516.0,39.257947,-75.597538,1000.0,232Hd,2040207.0,1832.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914147010661,10.0,2011.0,1.0,1.0,533.0,39.027454,-75.576,1000.0,232Hd,2040207.0,1833.0,10001.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914215010661,10.0,2011.0,1.0,3.0,28.0,39.381653,-75.553945,1000.0,232Ac,2040207.0,1832.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914231010661,10.0,2011.0,1.0,3.0,79.0,39.45152,-75.656121,1000.0,232Hd,2040205.0,1946.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914233010661,10.0,2011.0,1.0,3.0,99.0,39.31569,-75.758309,1000.0,232Hd,2060002.0,1947.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914123010661,10.0,2011.0,1.0,3.0,113.0,39.713706,-75.667459,1000.0,232Ad,2040205.0,1945.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914135010661,10.0,2011.0,1.0,3.0,203.0,39.342024,-75.712367,1000.0,232Hd,2060002.0,1947.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914247010661,10.0,2011.0,1.0,3.0,380.0,39.385392,-75.684854,1000.0,232Hd,2040205.0,1946.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914117010661,10.0,2011.0,1.0,3.0,436.0,39.673048,-75.756211,1000.0,232Ad,2040205.0,2061.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914235010661,10.0,2011.0,1.0,3.0,452.0,39.774186,-75.644396,1000.0,221Db,2040205.0,1945.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914133010661,10.0,2011.0,1.0,3.0,460.0,39.433808,-75.672311,1000.0,232Hd,2040205.0,1946.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914125010661,10.0,2011.0,1.0,3.0,480.0,39.655281,-75.700149,1000.0,232Hd,2040205.0,2061.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914131010661,10.0,2011.0,1.0,3.0,485.0,39.580978,-75.774837,1000.0,232Hd,2060002.0,2061.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914245010661,10.0,2011.0,1.0,3.0,513.0,39.522349,-75.61882,1000.0,232Ac,2040205.0,1946.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914243010661,10.0,2011.0,1.0,3.0,567.0,39.712442,-75.688077,1000.0,232Ad,2040205.0,2061.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914237010661,10.0,2011.0,1.0,3.0,572.0,39.628569,-75.743945,1000.0,232Hd,2040205.0,2061.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914121010661,10.0,2011.0,1.0,3.0,573.0,39.799458,-75.618062,1000.0,221Db,2040205.0,1945.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914129010661,10.0,2011.0,1.0,3.0,575.0,39.515926,-75.619355,1000.0,232Ac,2040205.0,1946.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914241010661,10.0,2011.0,1.0,3.0,582.0,39.768412,-75.494,1000.0,232Ac,2040205.0,1945.0,10003.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914119010661,10.0,2011.0,1.0,3.0,616.0,39.781866,-75.459941,1000.0,232Ac,2040204.0,1945.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914127010661,10.0,2011.0,1.0,3.0,624.0,39.576289,-75.575654,1000.0,232Ac,2040204.0,1946.0,10003.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914205010661,10.0,2011.0,1.0,5.0,18.0,38.672654,-75.272784,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914201010661,10.0,2011.0,1.0,5.0,47.0,38.73172,-75.251691,1000.0,232Hc,2040207.0,1608.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914199010661,10.0,2011.0,1.0,5.0,86.0,38.878876,-75.342858,1000.0,232Ac,2040207.0,1720.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914259010661,10.0,2011.0,1.0,5.0,98.0,38.683425,-75.44617,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914261010661,10.0,2011.0,1.0,5.0,100.0,38.692701,-75.609005,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914255010661,10.0,2011.0,1.0,5.0,116.0,38.730911,-75.4183,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914271010661,10.0,2011.0,1.0,5.0,117.0,38.513919,-75.537113,1000.0,232Hd,2080109.0,1722.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914173010661,10.0,2011.0,1.0,5.0,129.0,38.559955,-75.690014,1000.0,232Hd,2080109.0,1722.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914181010661,10.0,2011.0,1.0,5.0,138.0,38.698929,-75.435051,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914257010661,10.0,2011.0,1.0,5.0,156.0,38.746126,-75.563626,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914169010661,10.0,2011.0,1.0,5.0,173.0,38.55379,-75.498087,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914187010661,10.0,2011.0,1.0,5.0,182.0,38.474481,-75.550931,1000.0,232Hd,2080109.0,1722.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914179010661,10.0,2011.0,1.0,5.0,195.0,38.530068,-75.196185,1000.0,232Hc,2040303.0,1497.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914163010661,10.0,2011.0,1.0,5.0,205.0,38.875001,-75.485167,1000.0,232Hd,2040207.0,1720.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914213010661,10.0,2011.0,1.0,5.0,215.0,38.617234,-75.645766,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914265010661,10.0,2011.0,1.0,5.0,243.0,38.589907,-75.488125,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914209010661,10.0,2011.0,1.0,5.0,275.0,38.820681,-75.374476,1000.0,232Hd,2040207.0,1720.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914273010661,10.0,2011.0,1.0,5.0,280.0,38.529656,-75.694737,1000.0,232Hd,2080109.0,1722.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914171010661,10.0,2011.0,1.0,5.0,302.0,38.650252,-75.615009,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914175010661,10.0,2011.0,1.0,5.0,322.0,38.555473,-75.32059,1000.0,232Hc,2040303.0,1609.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914197010661,10.0,2011.0,1.0,5.0,330.0,38.790004,-75.213315,1000.0,232Hc,2040207.0,1608.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914203010661,10.0,2011.0,1.0,5.0,341.0,38.568691,-75.179039,1000.0,232Hc,2040303.0,1608.0,,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914263010661,10.0,2011.0,1.0,5.0,346.0,38.575581,-75.32802,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914167010661,10.0,2011.0,1.0,5.0,355.0,38.627611,-75.458724,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914161010661,10.0,2011.0,1.0,5.0,414.0,38.790255,-75.393841,1000.0,232Hd,2080109.0,1720.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914183010661,10.0,2011.0,1.0,5.0,427.0,38.553873,-75.342761,1000.0,232Hd,2040303.0,1609.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914269010661,10.0,2011.0,1.0,5.0,431.0,38.527591,-75.364782,1000.0,232Hd,2040303.0,1609.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914165010661,10.0,2011.0,1.0,5.0,440.0,38.780783,-75.535075,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914267010661,10.0,2011.0,1.0,5.0,446.0,38.491341,-75.208297,1000.0,232Hc,2040303.0,1609.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914137010661,10.0,2011.0,1.0,5.0,463.0,38.796169,-75.688628,1000.0,232Hd,2080109.0,1834.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914195010661,10.0,2011.0,1.0,5.0,464.0,38.733745,-75.094301,1000.0,232Hc,2040303.0,1608.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914193010661,10.0,2011.0,1.0,5.0,472.0,38.709061,-75.567613,1000.0,232Hd,2080109.0,1721.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914239010661,10.0,2011.0,1.0,5.0,525.0,38.649971,-75.134777,1000.0,232Hc,2040303.0,1608.0,,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914111010661,10.0,2011.0,1.0,5.0,541.0,38.764893,-75.206568,1000.0,232Hc,2040207.0,1608.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
220914185010661,10.0,2011.0,1.0,5.0,583.0,38.481464,-75.390027,1000.0,232Hd,2080111.0,1609.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914115010661,10.0,2011.0,1.0,5.0,585.0,38.502731,-75.237168,1000.0,232Hd,2040303.0,1609.0,10005.0,,2025-02-03 13:20:28,,,NE,921,9,21,,,
220914159010661,10.0,2011.0,1.0,5.0,594.0,38.837651,-75.349028,1000.0,232Hd,2040207.0,1720.0,10005.0,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914211010661,10.0,2011.0,1.0,5.0,603.0,38.839882,-75.535889,1000.0,232Hd,2080109.0,1720.0,10005.0,,2025-02-03 13:20:30,,,NE,921,9,21,,,
220914275010661,10.0,2011.0,1.0,5.0,612.0,38.471865,-75.076382,1000.0,232Hc,2040303.0,1497.0,10005.0,,2025-02-03 13:20:31,,,NE,921,9,21,,,
220914177010661,10.0,2011.0,1.0,5.0,620.0,38.605281,-75.142092,1000.0,232Hc,2040303.0,1608.0,,,2025-02-03 13:20:29,,,NE,921,9,21,,,
220914189010661,10.0,2011.0,1.0,5.0,625.0,38.66149,-75.101726,1000.0,232Hc,2040303.0,1608.0,,,2025-02-03 13:20:30,,,NE,921,9,21,,,
247050520010661,10.0,2012.0,1.0,1.0,1.0,39.301594,-75.56726,1000.0,232Hd,2040207.0,1832.0,10001.0,,2025-02-03 13:20:31,,,NE,921,9,21,,,
247050530010661,10.0,2012.0,1.0,1.0,16.0,38.995643,-75.349931,1000.0,232Ac,2040207.0,1719.0,10001.0,,2025-02-03 13:20:31,,,NE,921,9,21,,,
247050516010661,10.0,2012.0,1.0,1.0,22.0,39.226794,-75.753772,1000.0,232Hd,2060002.0,1947.0,10001.0,,2025-02-03 13:20:31,,,NE,921,9,21,,,
247050521010661,10.0,2012.0,1.0,1.0,68.0,39.20496,-75.613049,1000.0,232Hd,2040207.0,1833.0,10001.0,,2025-02-03 13:20:31,,,NE,921,9,21,,,
