"SPCD","COMMON_NAME","HWSW","DIVISION","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"313","boxelder","Hardwood","M340","BIOMASS",1,104879305.65396,75656234.6318725,-29223071.0220874,-27.8635244959633,"Total aboveground biomass"
"313","boxelder","Hardwood","M340","CARBON",1,52439653.6311865,36821889.3953323,-15617764.2358542,-29.7823558212179,"Total aboveground carbon"
"313","boxelder","Hardwood","M340","VMERIB",1,429275.141024239,322651.428292389,-106623.71273185,-24.8380822792228,"Merchantable wood volume"
"313","boxelder","Hardwood","M340","WMERBCH",1,4428685.38229869,25112295.1397316,20683609.7574329,467.037235024747,"Top and limb weight"
"313","boxelder","Hardwood","M340","WMEROB",1,12402273.9523985,5629920.70254723,-6772353.24985129,-54.6057382367494,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","M340","WSTPOB",1,724544.963992146,953066.239131612,228521.275139466,31.5399714988487,"Stump wood and bark weight"
"313","boxelder","Hardwood","250","BIOMASS",1,16777349753.8122,19289554192.7238,2512204438.91159,14.9737859422091,"Total aboveground biomass"
"313","boxelder","Hardwood","250","CARBON",1,8388674903.48253,9388226025.59869,999551122.116154,11.9154828815835,"Total aboveground carbon"
"313","boxelder","Hardwood","250","VMERIB",1,402362020.470481,298748627.0924,-103613393.37808,-25.7512856846989,"Merchantable wood volume"
"313","boxelder","Hardwood","250","WMERBCH",1,3241833147.26737,10164497183.487,6922664036.21965,213.541651335601,"Top and limb weight"
"313","boxelder","Hardwood","250","WMEROB",1,11624721605.7722,7685921949.12306,-3938799656.64917,-33.8829590094731,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","250","WSTPOB",1,554861176.634963,578118226.659922,23257050.0249588,4.19150789500261,"Stump wood and bark weight"
"313","boxelder","Hardwood","250","VSAWIB",1,35237368.1970576,26049002.6079637,-9188365.58909388,-26.0756295354121,"Sawlog wood volume"
"313","boxelder","Hardwood","250","BIOMASS",2,293088559.550419,387935422.435218,94846862.8847986,32.3611617697696,"Total aboveground biomass"
"313","boxelder","Hardwood","250","CARBON",2,146544280.598203,188808170.099221,42263889.5010177,28.8403541431258,"Total aboveground carbon"
"313","boxelder","Hardwood","250","VMERIB",2,11953677.925165,8620033.13474921,-3333644.79041581,-27.8880258551871,"Merchantable wood volume"
"313","boxelder","Hardwood","250","WMERBCH",2,21365905.1845561,116753686.082244,95387780.8976877,446.448582794594,"Top and limb weight"
"313","boxelder","Hardwood","250","WMEROB",2,208275614.582139,239540065.561585,31264450.9794453,15.011095294171,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","250","WSTPOB",2,17575177.6527442,23302365.4886357,5727187.83589152,32.5867991154973,"Stump wood and bark weight"
"313","boxelder","Hardwood","M220","BIOMASS",2,9545601.27718706,21701930.9126374,12156329.6354503,127.350067140376,"Total aboveground biomass"
"313","boxelder","Hardwood","M220","CARBON",2,4772800.71310733,10562329.7751806,5789529.06207329,121.302551899428,"Total aboveground carbon"
"313","boxelder","Hardwood","210","BIOMASS",1,3517031482.45709,3773211458.24668,256179975.789587,7.28398301429514,"Total aboveground biomass"
"313","boxelder","Hardwood","210","CARBON",1,1758515747.6908,1836422016.72866,77906269.0378609,4.43022868235122,"Total aboveground carbon"
"313","boxelder","Hardwood","210","VMERIB",1,81929992.4262051,63315841.0959518,-18614151.3302534,-22.7195814121663,"Merchantable wood volume"
"313","boxelder","Hardwood","210","WMERBCH",1,720756532.213723,1734627111.88337,1013870579.66965,140.667553376957,"Top and limb weight"
"313","boxelder","Hardwood","210","WMEROB",1,2367055797.148,1729657125.67273,-637398671.475269,-26.9279107084528,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","210","WSTPOB",1,121671296.311772,131950453.98615,10279157.6743783,8.44830127233861,"Stump wood and bark weight"
"313","boxelder","Hardwood","210","VSAWIB",1,4242018.56838169,2720232.75161231,-1521785.81676938,-35.8740960756787,"Sawlog wood volume"
"313","boxelder","Hardwood","210","BIOMASS",2,43476669.7004714,49130725.7966073,5654056.09613591,13.0048049565181,"Total aboveground biomass"
"313","boxelder","Hardwood","210","CARBON",2,21738335.4273529,23911924.2452088,2173588.81785588,9.99887422438469,"Total aboveground carbon"
"313","boxelder","Hardwood","210","VMERIB",2,862042.345195383,1152360.21582553,290317.870630145,33.6779129526803,"Merchantable wood volume"
"313","boxelder","Hardwood","210","WMERBCH",2,2700200.03635028,3734163.03590499,1033962.99955471,38.2920889428719,"Top and limb weight"
"313","boxelder","Hardwood","210","WMEROB",2,15510300.6411089,30011305.614778,14501004.973669,93.492739497487,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","210","WSTPOB",2,1501452.4257779,3631805.54112775,2130353.11534985,141.886154950672,"Stump wood and bark weight"
"313","boxelder","Hardwood","330","VSAWIB",1,1044349.39354036,684329.88103978,-360019.512500585,-34.4730905889754,"Sawlog wood volume"
"313","boxelder","Hardwood","M310","BIOMASS",2,607329.381270013,1207021.49420816,599692.11293815,98.742483310145,"Total aboveground biomass"
"313","boxelder","Hardwood","M310","CARBON",2,303664.707404704,587457.361231114,283792.65382641,93.4559225706102,"Total aboveground carbon"
"313","boxelder","Hardwood","M310","VMERIB",2,0,3557.4492235524,3557.4492235524,Inf,"Merchantable wood volume"
"313","boxelder","Hardwood","M310","WMERBCH",2,24261.8279908934,248865.326785295,224603.498794401,925.748459179192,"Top and limb weight"
"313","boxelder","Hardwood","M310","WMEROB",2,499274.272253217,812246.465644832,312972.193391615,62.6854237810365,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","M310","WSTPOB",2,83793.2810259025,145909.701778036,62116.4207521333,74.1305507931258,"Stump wood and bark weight"
"313","boxelder","Hardwood","M210","BIOMASS",1,290984655.707815,291141080.798735,156425.090920091,0.0537571613663233,"Total aboveground biomass"
"313","boxelder","Hardwood","M210","CARBON",1,145492328.05295,141698364.024744,-3793964.02820581,-2.60767291236487,"Total aboveground carbon"
"313","boxelder","Hardwood","M210","VMERIB",1,7519051.11916743,5493576.90624167,-2025474.21292576,-26.9378965620071,"Merchantable wood volume"
"313","boxelder","Hardwood","M210","WMERBCH",1,62935397.9666632,126199344.682826,63263946.716163,100.522041267895,"Top and limb weight"
"313","boxelder","Hardwood","M210","WMEROB",1,217234409.746596,153987625.687304,-63246784.0592918,-29.11453306733,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","M210","WSTPOB",1,10814847.9945561,10954110.4286049,139262.434048774,1.28769663816703,"Stump wood and bark weight"
"313","boxelder","Hardwood","M210","VSAWIB",1,1394153.841208,753809.821658864,-640344.019549134,-45.9306570496046,"Sawlog wood volume"
"313","boxelder","Hardwood","330","BIOMASS",2,101033472.943767,113935270.926495,12901797.9827283,12.7698252933552,"Total aboveground biomass"
"313","boxelder","Hardwood","330","CARBON",2,50516736.6313287,55452296.3599254,4935559.7285967,9.77014759408636,"Total aboveground carbon"
"313","boxelder","Hardwood","330","VMERIB",2,3345913.80156614,1773231.47780091,-1572682.32376522,-47.0030735110119,"Merchantable wood volume"
"313","boxelder","Hardwood","330","WMERBCH",2,6578100.22729969,48980320.1444142,42402219.9171145,644.596744530308,"Top and limb weight"
"313","boxelder","Hardwood","330","WMEROB",2,54498377.1473192,39151562.1178652,-15346815.0294539,-28.1601321594745,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","330","WSTPOB",2,5128387.53617243,6143146.11327585,1014758.57710341,19.7870884356134,"Stump wood and bark weight"
"313","boxelder","Hardwood","M220","VMERIB",2,420386.497954618,602939.740642257,182553.242687639,43.4250965661,"Merchantable wood volume"
"313","boxelder","Hardwood","M220","WMERBCH",2,486101.510600654,2293096.78733642,1806995.27673577,371.732084210753,"Top and limb weight"
"313","boxelder","Hardwood","M220","WMEROB",2,6473432.11119797,16465269.3606899,9991837.24949193,154.351464228808,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","M220","WSTPOB",2,702969.556841055,2006254.75440293,1303285.19756188,185.397103598407,"Stump wood and bark weight"
"313","boxelder","Hardwood","M220","VSAWIB",1,10709820.07557,9207057.04979723,-1502763.02577275,-14.0316365276825,"Sawlog wood volume"
"313","boxelder","Hardwood","340","BIOMASS",1,57530318.2423811,43850718.1525567,-13679600.0898244,-23.7780712983211,"Total aboveground biomass"
"313","boxelder","Hardwood","340","CARBON",1,28765159.6122155,21342144.5248493,-7423015.08736613,-25.805575868294,"Total aboveground carbon"
"313","boxelder","Hardwood","340","VMERIB",1,216287.005171647,192839.421289921,-23447.5838817263,-10.8409582272953,"Merchantable wood volume"
"313","boxelder","Hardwood","340","WMERBCH",1,2408781.48172788,7287631.09611865,4878849.61439077,202.544300983709,"Top and limb weight"
"313","boxelder","Hardwood","340","WMEROB",1,6248791.15145077,5032577.51925649,-1216213.63219428,-19.4631826015167,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","340","WSTPOB",1,388717.851268989,586273.565379957,197555.714110968,50.8223930200369,"Stump wood and bark weight"
"313","boxelder","Hardwood","M210","BIOMASS",2,3745247.72578719,13780388.2222038,10035140.4964167,267.943303918766,"Total aboveground biomass"
"313","boxelder","Hardwood","M210","CARBON",2,1872623.91718615,6706914.9477466,4834291.03056045,258.156001650591,"Total aboveground carbon"
"313","boxelder","Hardwood","M210","VMERIB",2,206606.272431449,416997.672181072,210391.399749623,101.832048598345,"Merchantable wood volume"
"313","boxelder","Hardwood","M210","WMERBCH",2,255447.060562535,30514.3626619804,-224932.697900555,-88.0545258204252,"Top and limb weight"
"313","boxelder","Hardwood","M210","WMEROB",2,3110946.7670156,11658345.6793648,8547398.91234919,274.752335943983,"Merch bole wood and bark weight"
"313","boxelder","Hardwood","M210","WSTPOB",2,378853.898209056,2091528.18017705,1712674.281968,452.067219068952,"Stump wood and bark weight"
"314","black maple","Hardwood","M220","BIOMASS",1,321530937.845993,400094182.948422,78563245.102429,24.4341168625145,"Total aboveground biomass"
"314","black maple","Hardwood","M220","CARBON",1,160765469.084044,189964718.063911,29199248.9798665,18.1626372542737,"Total aboveground carbon"
"314","black maple","Hardwood","M220","VMERIB",1,6295730.78724195,7200355.22309185,904624.435849906,14.3688551245408,"Merchantable wood volume"
"314","black maple","Hardwood","M220","VSAWIB",1,1661493.67470512,1763106.26607738,101612.591372268,6.11573747882625,"Sawlog wood volume"
"314","black maple","Hardwood","M220","WMERBCH",1,70380153.7404678,111299322.991412,40919169.2509443,58.1402100964952,"Top and limb weight"
"314","black maple","Hardwood","M220","WMEROB",1,237377859.890392,270958784.462172,33580924.5717806,14.1466118985513,"Merch bole wood and bark weight"
"314","black maple","Hardwood","M220","WSTPOB",1,13772924.2151338,17836075.4948375,4063151.27970367,29.501006585363,"Stump wood and bark weight"
"314","black maple","Hardwood","250","BIOMASS",1,2229470909.92146,2486127707.85989,256656797.938426,11.512004789848,"Total aboveground biomass"
"314","black maple","Hardwood","250","CARBON",1,1114735456.88081,1180413435.69188,65677978.8110616,5.89179956604573,"Total aboveground carbon"
"314","black maple","Hardwood","250","VMERIB",1,42374592.7069888,41463038.7444894,-911553.962499395,-2.15118046986928,"Merchantable wood volume"
"314","black maple","Hardwood","250","WMERBCH",1,405752960.904911,717465799.746672,311712838.841761,76.8233060201406,"Top and limb weight"
"314","black maple","Hardwood","250","WMEROB",1,1597716051.33291,1525413920.74848,-72302130.5844371,-4.52534294339211,"Merch bole wood and bark weight"
"314","black maple","Hardwood","250","WSTPOB",1,79859646.6195516,102667309.432518,22807662.8129664,28.5596841188407,"Stump wood and bark weight"
"314","black maple","Hardwood","220","BIOMASS",1,6822721481.60013,7804022966.22759,981301484.627462,14.382845427208,"Total aboveground biomass"
"314","black maple","Hardwood","220","CARBON",1,3411360745.34316,3705350104.36486,293989359.021701,8.6179498730243,"Total aboveground carbon"
"314","black maple","Hardwood","220","VMERIB",1,135123815.948213,134616038.41359,-507777.534622967,-0.375786852273012,"Merchantable wood volume"
"314","black maple","Hardwood","220","VSAWIB",1,75397292.8702649,71748929.2111069,-3648363.65915795,-4.83885232515661,"Sawlog wood volume"
"314","black maple","Hardwood","220","WMERBCH",1,1269884521.72954,2271266534.07753,1001382012.34798,78.8561475640426,"Top and limb weight"
"314","black maple","Hardwood","220","WMEROB",1,5094786187.6133,5032005976.18782,-62780211.4254866,-1.23224428098908,"Merch bole wood and bark weight"
"314","black maple","Hardwood","220","WSTPOB",1,249795965.129781,315781020.719327,65985055.589546,26.4155810344108,"Stump wood and bark weight"
"314","black maple","Hardwood","250","VSAWIB",1,11936808.7975769,11446901.5228744,-489907.274702556,-4.10417292435818,"Sawlog wood volume"
"314","black maple","Hardwood","230","BIOMASS",1,1674676.02087168,1817203.36731886,142527.346447181,8.51074146108541,"Total aboveground biomass"
"314","black maple","Hardwood","230","CARBON",1,837338.015678028,862808.158802994,25470.1431249666,3.04179944634932,"Total aboveground carbon"
"314","black maple","Hardwood","230","VMERIB",1,28636.9068671754,31898.6191063569,3261.71223918149,11.3898901662462,"Merchantable wood volume"
"314","black maple","Hardwood","230","WMERBCH",1,502018.909333773,467895.701800467,-34123.2075333054,-6.79719566312555,"Top and limb weight"
"314","black maple","Hardwood","230","WMEROB",1,1079742.42995179,1229812.01040744,150069.580455646,13.8986462227243,"Merch bole wood and bark weight"
"314","black maple","Hardwood","230","WSTPOB",1,92914.6815861148,119495.655110954,26580.9735248393,28.6079369493439,"Stump wood and bark weight"
"314","black maple","Hardwood","250","BIOMASS",2,24697249.183972,12764627.04752,-11932622.136452,-48.3155919412921,"Total aboveground biomass"
"314","black maple","Hardwood","250","CARBON",2,12348624.591986,6060644.92216248,-6287979.66982352,-50.9204861074511,"Total aboveground carbon"
"314","black maple","Hardwood","250","VMERIB",2,1442231.75979629,255585.636201721,-1186646.12359457,-82.278462912381,"Merchantable wood volume"
"314","black maple","Hardwood","250","WMERBCH",2,535437.587668845,0,-535437.587668845,-100,"Top and limb weight"
"314","black maple","Hardwood","250","WMEROB",2,21775314.7396699,9481534.71509075,-12293780.0245792,-56.4574159848196,"Merch bole wood and bark weight"
"314","black maple","Hardwood","250","WSTPOB",2,2386496.85663322,3283092.33242922,896595.475796001,37.5695225955959,"Stump wood and bark weight"
"314","black maple","Hardwood","M220","BIOMASS",2,1003254.87486587,6683130.31513788,5679875.44027201,566.144813503287,"Total aboveground biomass"
"314","black maple","Hardwood","M220","CARBON",2,501627.437432935,3173150.27362746,2671522.83619452,532.57111490272,"Total aboveground carbon"
"314","black maple","Hardwood","M220","VMERIB",2,56904.8162914059,84908.7697006322,28003.9534092263,49.2119212999826,"Merchantable wood volume"
"314","black maple","Hardwood","M220","WMERBCH",2,26567.3648340598,0,-26567.3648340598,-100,"Top and limb weight"
"314","black maple","Hardwood","M220","WMEROB",2,859168.625330665,4959316.84127304,4100148.21594237,477.222758729622,"Merch bole wood and bark weight"
"314","black maple","Hardwood","M220","WSTPOB",2,117518.884701145,1723813.4738648,1606294.58916366,1366.83954519185,"Stump wood and bark weight"
"314","black maple","Hardwood","220","BIOMASS",2,2574284.64102216,7605590.5620922,5031305.92107004,195.444817596872,"Total aboveground biomass"
"314","black maple","Hardwood","220","CARBON",2,1287142.32051108,3611134.39888138,2323992.0783703,180.554398789989,"Total aboveground carbon"
"314","black maple","Hardwood","220","VMERIB",2,104744.248488705,109319.781536598,4575.53304789236,4.36829049223237,"Merchantable wood volume"
"314","black maple","Hardwood","220","WMERBCH",2,201341.824914445,2468884.49584277,2267542.67092833,1126.21541594344,"Top and limb weight"
"314","black maple","Hardwood","220","WMEROB",2,2041612.73403734,4671776.3612489,2630163.62721156,128.827744035978,"Merch bole wood and bark weight"
"314","black maple","Hardwood","220","WSTPOB",2,331330.082070375,464929.705000511,133599.622930136,40.3222134541226,"Stump wood and bark weight"
