"VOLUME_REG","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"Southern States","975","slippery elm","Hardwood","VSAWIB",1,200293291.90305,236910362.200476,36617070.2974262,18.2817257380494,"Sawlog wood volume"
"Southern States","975","slippery elm","Hardwood","BIOMASS",2,1393388185.13492,3116907989.84268,1723519804.70776,123.692724188046,"Total aboveground biomass"
"Southern States","975","slippery elm","Hardwood","CARBON",2,696694097.268502,1484271584.76308,787577487.494582,113.044949079144,"Total aboveground carbon"
"Southern States","975","slippery elm","Hardwood","VMERIB",2,43905952.7852525,54168855.1580224,10262902.3727698,23.3747401473474,"Merchantable wood volume"
"Southern States","975","slippery elm","Hardwood","WMERBCH",2,167937479.969322,468977079.206656,301039599.237334,179.256946866374,"Top and limb weight"
"Southern States","975","slippery elm","Hardwood","WMEROB",2,1063707098.97035,2407654504.67964,1343947405.70929,126.345627194761,"Merch bole wood and bark weight"
"Southern States","975","slippery elm","Hardwood","WSTPOB",2,100147885.454278,179839572.034472,79691686.5801937,79.5740081966846,"Stump wood and bark weight"
"Southern States","976","September elm","Hardwood","BIOMASS",1,165031490.09147,188680196.356034,23648706.2645642,14.329814419937,"Total aboveground biomass"
"Southern States","976","September elm","Hardwood","CARBON",1,82515745.3661536,89453281.0923957,6937535.72624204,8.40752961202442,"Total aboveground carbon"
"Southern States","976","September elm","Hardwood","VMERIB",1,1942614.36780129,1993263.85920716,50649.4914058784,2.60728491693414,"Merchantable wood volume"
"Southern States","976","September elm","Hardwood","WMERBCH",1,23741389.063837,28412960.5362929,4671571.47245585,19.6769087937302,"Top and limb weight"
"Southern States","976","September elm","Hardwood","WMEROB",1,72755725.7873098,78407857.6146322,5652131.8273225,7.76864194007994,"Merch bole wood and bark weight"
"Southern States","976","September elm","Hardwood","WSTPOB",1,6814034.94084392,6891221.34644085,77186.4055969305,1.13275623425804,"Stump wood and bark weight"
"Southern States","993","chinaberry","Hardwood","BIOMASS",1,7668697216.99976,8855124718.25921,1186427501.25945,15.4710437469015,"Total aboveground biomass"
"Southern States","993","chinaberry","Hardwood","CARBON",1,3834348630.85661,4204413216.22947,370064585.372862,9.65130250271969,"Total aboveground carbon"
"Southern States","993","chinaberry","Hardwood","VMERIB",1,117291315.723181,122873397.183004,5582081.45982274,4.75916006688594,"Merchantable wood volume"
"Southern States","993","chinaberry","Hardwood","WMERBCH",1,1407229445.19658,2003328969.09913,596099523.902551,42.3597961183422,"Top and limb weight"
"Southern States","993","chinaberry","Hardwood","WMEROB",1,4393933864.95341,4721479521.18466,327545656.231247,7.45449672886053,"Merch bole wood and bark weight"
"Southern States","993","chinaberry","Hardwood","WSTPOB",1,398787506.175474,452723417.894647,53935911.719173,13.5249753023707,"Stump wood and bark weight"
"Southern States","993","chinaberry","Hardwood","BIOMASS",2,197612229.800084,311130326.763264,113518096.96318,57.4448742762638,"Total aboveground biomass"
"Southern States","993","chinaberry","Hardwood","CARBON",2,98806116.1610736,147724679.147198,48918562.9861239,49.509650704595,"Total aboveground carbon"
"Southern States","993","chinaberry","Hardwood","VMERIB",2,2921044.47775686,3065073.50534703,144029.027590165,4.93073723070348,"Merchantable wood volume"
"Southern States","993","chinaberry","Hardwood","WMERBCH",2,15543729.4089875,54361059.2432331,38817329.8342457,249.729835182291,"Top and limb weight"
"Southern States","993","chinaberry","Hardwood","WMEROB",2,82129120.7801653,171239810.129226,89110689.3490609,108.500722402208,"Merch bole wood and bark weight"
"Southern States","993","chinaberry","Hardwood","WSTPOB",2,9374227.16435312,21434375.4707853,12060148.3064322,128.652187481574,"Stump wood and bark weight"
"Southern States","994","Chinese tallowtree","Hardwood","BIOMASS",1,44640055015.4855,51474449182.1696,6834394166.68407,15.3100039063868,"Total aboveground biomass"
"Southern States","994","Chinese tallowtree","Hardwood","CARBON",1,22320027717.7673,24440068471.6941,2120040753.92678,9.49837867915896,"Total aboveground carbon"
"Southern States","994","Chinese tallowtree","Hardwood","VMERIB",1,559149504.387091,582255863.22709,23106358.8399992,4.13241157484833,"Merchantable wood volume"
"Southern States","994","Chinese tallowtree","Hardwood","WMERBCH",1,7041003611.77888,9579767397.3435,2538763785.56462,36.0568453809273,"Top and limb weight"
"Southern States","994","Chinese tallowtree","Hardwood","WMEROB",1,20946699486.7278,22431722816.5022,1485023329.77441,7.08953375072453,"Merch bole wood and bark weight"
"Southern States","994","Chinese tallowtree","Hardwood","WSTPOB",1,1990265569.45072,2154916572.68461,164651003.233891,8.27281573681308,"Stump wood and bark weight"
"Southern States","994","Chinese tallowtree","Hardwood","BIOMASS",2,775255766.24522,1460639582.29563,685383816.050409,88.4074451158117,"Total aboveground biomass"
"Southern States","994","Chinese tallowtree","Hardwood","CARBON",2,387627887.666108,693511673.673965,305883786.007857,78.9117077848994,"Total aboveground carbon"
"Southern States","994","Chinese tallowtree","Hardwood","VMERIB",2,14174918.112152,14875236.2537162,700318.14156417,4.94054453100365,"Merchantable wood volume"
"Southern States","994","Chinese tallowtree","Hardwood","WMERBCH",2,84884309.8096663,190705712.947521,105821403.137854,124.665445681463,"Top and limb weight"
"Southern States","994","Chinese tallowtree","Hardwood","WMEROB",2,404176493.984845,921700062.17014,517523568.185295,128.043955026415,"Merch bole wood and bark weight"
"Southern States","994","Chinese tallowtree","Hardwood","WSTPOB",2,49794264.5767331,104090421.037508,54296156.4607744,109.040984784711,"Stump wood and bark weight"
"Southern States","996","smoketree","Hardwood","BIOMASS",1,34998827.4586802,38407032.1768721,3408204.71819193,9.73805400256815,"Total aboveground biomass"
"Southern States","996","smoketree","Hardwood","CARBON",1,17499414.2217605,18235658.8775789,736244.655818369,4.20725314852453,"Total aboveground carbon"
"Southern States","996","smoketree","Hardwood","VMERIB",1,309112.757676557,300214.332357646,-8898.42531891109,-2.8786988236254,"Merchantable wood volume"
"Southern States","996","smoketree","Hardwood","WMERBCH",1,4955907.4778318,7558650.82387809,2602743.34604629,52.5179971112977,"Top and limb weight"
"Southern States","996","smoketree","Hardwood","WMEROB",1,11579894.0963646,12607299.2406679,1027405.14430334,8.87231900182826,"Merch bole wood and bark weight"
"Southern States","996","smoketree","Hardwood","WSTPOB",1,1377918.05343558,1540936.75038716,163018.696951573,11.8307976693619,"Stump wood and bark weight"
"Southern States","996","smoketree","Hardwood","BIOMASS",2,1531155.4612317,7228346.88034914,5697191.41911744,372.08445277885,"Total aboveground biomass"
"Southern States","996","smoketree","Hardwood","CARBON",2,765577.767075182,3432019.09878977,2666441.33171459,348.291375009685,"Total aboveground carbon"
"Southern States","996","smoketree","Hardwood","VMERIB",2,67401.7846422229,70029.9084770526,2628.12383482965,3.89919027927829,"Merchantable wood volume"
"Southern States","996","smoketree","Hardwood","WMERBCH",2,54720.0621003101,1678528.43017289,1623808.36807258,2967.48268504502,"Top and limb weight"
"Southern States","996","smoketree","Hardwood","WMEROB",2,1185460.06559328,4750985.59961361,3565525.53402033,300.771458904936,"Merch bole wood and bark weight"
"Southern States","996","smoketree","Hardwood","WSTPOB",2,290975.333538107,798832.850562634,507857.517024528,174.536277989357,"Stump wood and bark weight"
"Southern States","998","unknown dead hardwood","Hardwood","BIOMASS",2,273064935.874934,474683739.434388,201618803.559454,73.8354790641437,"Total aboveground biomass"
"Southern States","998","unknown dead hardwood","Hardwood","CARBON",2,136532469.197631,225379839.483447,88847370.2858164,65.0741693957132,"Total aboveground carbon"
"Southern States","998","unknown dead hardwood","Hardwood","VMERIB",2,3760412.69031948,4019691.88547448,259279.195155001,6.894966497227,"Merchantable wood volume"
"Southern States","998","unknown dead hardwood","Hardwood","WMERBCH",2,4811928.60520661,24697881.3409452,19885952.7357386,413.263669669196,"Top and limb weight"
"Southern States","998","unknown dead hardwood","Hardwood","WMEROB",2,183776763.755245,362990275.904222,179213512.148977,97.5169594278274,"Merch bole wood and bark weight"
"Southern States","998","unknown dead hardwood","Hardwood","WSTPOB",2,24401246.8662369,49506093.2608895,25104846.3946526,102.883457276887,"Stump wood and bark weight"
"Southern States","999","other or unknown live tree","Hardwood","BIOMASS",1,2260278175.46431,2539493190.16207,279215014.697753,12.3531261651189,"Total aboveground biomass"
"Southern States","999","other or unknown live tree","Hardwood","CARBON",1,1130139101.90539,1205751366.68895,75612264.78356,6.69052726837603,"Total aboveground carbon"
"Southern States","999","other or unknown live tree","Hardwood","VMERIB",1,29093724.9612027,28937841.7635257,-155883.197676957,-0.535796629289757,"Merchantable wood volume"
"Southern States","999","other or unknown live tree","Hardwood","WMERBCH",1,339812656.06312,574985111.404059,235172455.340939,69.2065028023136,"Top and limb weight"
"Southern States","999","other or unknown live tree","Hardwood","WMEROB",1,1089900838.61041,1010731314.80234,-79169523.8080646,-7.26391989100618,"Merch bole wood and bark weight"
"Southern States","999","other or unknown live tree","Hardwood","WSTPOB",1,96525451.8116818,98435396.8491534,1909945.03747161,1.97869577569847,"Stump wood and bark weight"
"Southern States","317","silver maple","Hardwood","VSAWIB",1,284695181.639033,289390796.820628,4695615.1815955,1.64934831512151,"Sawlog wood volume"
"Southern States","317","silver maple","Hardwood","BIOMASS",2,350219298.439555,835280226.32666,485060927.887105,138.502055725756,"Total aboveground biomass"
"Southern States","317","silver maple","Hardwood","CARBON",2,175109650.835153,398929836.093613,223820185.25846,127.817161527643,"Total aboveground carbon"
"Southern States","317","silver maple","Hardwood","VMERIB",2,11604354.911679,12391853.4352461,787498.523567168,6.78623266489898,"Merchantable wood volume"
"Southern States","317","silver maple","Hardwood","WMERBCH",2,36897775.9397847,150709508.748782,113811732.808997,308.451471424002,"Top and limb weight"
"Southern States","317","silver maple","Hardwood","WMEROB",2,273872205.320513,607115005.172454,333242799.85194,121.678210996967,"Merch bole wood and bark weight"
"Southern States","317","silver maple","Hardwood","WSTPOB",2,23534551.0002528,51899742.8100199,28365191.8097671,120.525740259342,"Stump wood and bark weight"
"Southern States","331","Ohio buckeye","Hardwood","BIOMASS",1,998318715.676728,931780153.614001,-66538562.0627263,-6.66506207064564,"Total aboveground biomass"
"Southern States","331","Ohio buckeye","Hardwood","CARBON",1,499159364.194112,448605554.957461,-50553809.2366508,-10.1277894121589,"Total aboveground carbon"
"Southern States","331","Ohio buckeye","Hardwood","VMERIB",1,19427859.2011801,19515996.0036639,88136.8024837896,0.453661937587214,"Merchantable wood volume"
"Southern States","331","Ohio buckeye","Hardwood","WMERBCH",1,173942633.425258,203679255.586945,29736622.1616867,17.0956490517112,"Top and limb weight"
"Southern States","331","Ohio buckeye","Hardwood","WMEROB",1,490980857.914979,486717373.367486,-4263484.54749256,-0.868360645585669,"Merch bole wood and bark weight"
"Southern States","331","Ohio buckeye","Hardwood","WSTPOB",1,30623314.5038787,49249864.4319209,18626549.9280422,60.8247351072431,"Stump wood and bark weight"
"Southern States","367","pawpaw","Hardwood","VMERIB",1,2746014.04589337,2799463.76825952,53449.7223661495,1.9464475225858,"Merchantable wood volume"
"Southern States","367","pawpaw","Hardwood","WMERBCH",1,38325614.8678247,51849244.0632069,13523629.1953822,35.2861375923694,"Top and limb weight"
"Southern States","367","pawpaw","Hardwood","WMEROB",1,102870396.185851,106236294.910256,3365898.72440435,3.27197993708835,"Merch bole wood and bark weight"
"Southern States","367","pawpaw","Hardwood","WSTPOB",1,10776747.7178734,11538270.8950461,761523.177172758,7.06635431308985,"Stump wood and bark weight"
"Southern States","381","chittamwood, gum bumelia","Hardwood","VMERIB",1,53962891.1592136,55754253.7384456,1791362.57923206,3.31961935461682,"Merchantable wood volume"
"Southern States","381","chittamwood, gum bumelia","Hardwood","WMERBCH",1,637547709.084609,1356228315.71016,718680606.625553,112.725776657159,"Top and limb weight"
"Southern States","381","chittamwood, gum bumelia","Hardwood","WMEROB",1,2021542459.78192,2139266976.06711,117724516.28519,5.82349956171042,"Merch bole wood and bark weight"
"Southern States","381","chittamwood, gum bumelia","Hardwood","WSTPOB",1,180372597.73513,277206117.665904,96833519.930774,53.6852721237459,"Stump wood and bark weight"
"Southern States","406","nutmeg hickory","Hardwood","BIOMASS",1,42751058.6762748,53997422.3619732,11246363.6856984,26.3066320084834,"Total aboveground biomass"
"Southern States","406","nutmeg hickory","Hardwood","CARBON",1,21375529.6013578,25562379.7461581,4186850.14480035,19.5871177130245,"Total aboveground carbon"
"Southern States","406","nutmeg hickory","Hardwood","VMERIB",1,716998.982477556,831013.83561538,114014.853137824,15.901675723981,"Merchantable wood volume"
"Southern States","406","nutmeg hickory","Hardwood","WMERBCH",1,9093350.40623134,15018436.5692413,5925086.16301,65.1584498376942,"Top and limb weight"
"Southern States","406","nutmeg hickory","Hardwood","WMEROB",1,29349923.1509909,33440659.9065517,4090736.75556088,13.9378107892006,"Merch bole wood and bark weight"
"Southern States","406","nutmeg hickory","Hardwood","WSTPOB",1,1956300.40140398,2832019.78384338,875719.382439401,44.7640547336658,"Stump wood and bark weight"
"Southern States","408","black hickory","Hardwood","BIOMASS",2,2447951706.49679,6132342371.40098,3684390664.90419,150.509123816696,"Total aboveground biomass"
"Southern States","408","black hickory","Hardwood","CARBON",2,1223975857.79113,2890172959.64128,1666197101.85015,136.129899233231,"Total aboveground carbon"
"Southern States","408","black hickory","Hardwood","VMERIB",2,49798261.1854836,56709586.9418852,6911325.75640158,13.8786487557446,"Merchantable wood volume"
"Southern States","408","black hickory","Hardwood","WMERBCH",2,347802196.907441,1240066422.27564,892264225.368203,256.543585205029,"Top and limb weight"
"Southern States","408","black hickory","Hardwood","WMEROB",2,1694134626.28287,4261964343.20129,2567829716.91843,151.571762779712,"Merch bole wood and bark weight"
"Southern States","408","black hickory","Hardwood","WSTPOB",2,168168207.323254,422363524.313587,254195316.990333,151.155394373513,"Stump wood and bark weight"
"Southern States","423","Ozark chinkapin","Hardwood","BIOMASS",1,65313595.6662274,67493074.3315528,2179478.66532539,3.3369448475371,"Total aboveground biomass"
"Southern States","423","Ozark chinkapin","Hardwood","CARBON",1,32656798.1046845,32329182.6048138,-327615.499870665,-1.00320765930715,"Total aboveground carbon"
"Southern States","423","Ozark chinkapin","Hardwood","VMERIB",1,834203.459920755,869255.188607392,35051.7286866375,4.20182010393091,"Merchantable wood volume"
"Southern States","423","Ozark chinkapin","Hardwood","WMERBCH",1,8482537.60448621,10698985.1898345,2216447.58534831,26.1295344470513,"Top and limb weight"
"Southern States","423","Ozark chinkapin","Hardwood","WMEROB",1,24725790.5492402,26594297.7231692,1868507.17392897,7.55691580500906,"Merch bole wood and bark weight"
"Southern States","423","Ozark chinkapin","Hardwood","WSTPOB",1,1807641.48974569,2564066.31213505,756424.82238936,41.8459537845515,"Stump wood and bark weight"
"Southern States","423","Ozark chinkapin","Hardwood","BIOMASS",2,3692609.08667429,5990018.92884412,2297409.84216983,62.2164379777055,"Total aboveground biomass"
"Southern States","423","Ozark chinkapin","Hardwood","CARBON",2,1846304.5609055,2869219.06691634,1022914.50601083,55.4033461039143,"Total aboveground carbon"
"Southern States","423","Ozark chinkapin","Hardwood","VMERIB",2,6920.24609069087,7127.2455511204,206.999460429539,2.9912153081954,"Merchantable wood volume"
"Southern States","423","Ozark chinkapin","Hardwood","WMERBCH",2,4390.82432509999,1194021.21839405,1189630.39406895,27093.5547857943,"Top and limb weight"
"Southern States","423","Ozark chinkapin","Hardwood","WMEROB",2,94253.5325021144,1762574.95178344,1668321.41928132,1770.03596044944,"Merch bole wood and bark weight"
"Southern States","423","Ozark chinkapin","Hardwood","WSTPOB",2,17631.7084825082,334051.947137331,316420.238654823,1794.6090645086,"Stump wood and bark weight"
"Southern States","452","northern catalpa","Hardwood","BIOMASS",1,154510236.941585,220428958.611236,65918721.6696508,42.6630124802489,"Total aboveground biomass"
"Southern States","452","northern catalpa","Hardwood","CARBON",1,77255118.7964187,105739771.44581,28484652.6493912,36.8708935966476,"Total aboveground carbon"
"Southern States","452","northern catalpa","Hardwood","VMERIB",1,4059599.35830139,4341967.44304035,282368.084738964,6.95556531118165,"Merchantable wood volume"
"Southern States","452","northern catalpa","Hardwood","WMERBCH",1,31297828.6686992,63245349.400887,31947520.7321878,102.075837497757,"Top and limb weight"
"Southern States","452","northern catalpa","Hardwood","WMEROB",1,115260144.997941,143191494.880223,27931349.8822823,24.2333114215512,"Merch bole wood and bark weight"
"Southern States","452","northern catalpa","Hardwood","WSTPOB",1,6356816.82831122,12836354.8319803,6479538.00366906,101.930544463878,"Stump wood and bark weight"
"Southern States","462","hackberry","Hardwood","BIOMASS",2,712645049.178216,1720271652.72257,1007626603.54436,141.39249331856,"Total aboveground biomass"
"Southern States","462","hackberry","Hardwood","CARBON",2,356322527.375575,818591265.948037,462268738.572462,129.733234094744,"Total aboveground carbon"
"Southern States","462","hackberry","Hardwood","VMERIB",2,23258017.943307,27652619.7758796,4394601.83257268,18.8949971716628,"Merchantable wood volume"
"Southern States","462","hackberry","Hardwood","WMERBCH",2,62529506.3827966,404451008.909668,341921502.526872,546.816250929085,"Top and limb weight"
"Southern States","462","hackberry","Hardwood","WMEROB",2,515986444.414947,1140420206.55676,624433762.141811,121.017474179933,"Merch bole wood and bark weight"
"Southern States","462","hackberry","Hardwood","WSTPOB",2,56089915.6603448,106383468.30108,50293552.6407356,89.6659444904333,"Stump wood and bark weight"
"Southern States","501","cockspur hawthorn","Hardwood","BIOMASS",1,270852793.705098,258316988.415129,-12535805.2899693,-4.62827247173169,"Total aboveground biomass"
"Southern States","501","cockspur hawthorn","Hardwood","CARBON",1,135426400.696643,122648906.099503,-12777494.5971394,-9.43501010985387,"Total aboveground carbon"
"Southern States","546","blue ash","Hardwood","BIOMASS",1,4766865771.74727,5276099744.14216,509233972.394891,10.6827839670475,"Total aboveground biomass"
"Southern States","546","blue ash","Hardwood","CARBON",1,2383432894.81685,2503245523.60825,119812628.7914,5.02689331224518,"Total aboveground carbon"
"Southern States","546","blue ash","Hardwood","VMERIB",1,86197692.651428,87771393.8943412,1573701.24291328,1.82568836184179,"Merchantable wood volume"
"Southern States","546","blue ash","Hardwood","WMERBCH",1,828646206.466382,1127141588.29894,298495381.832563,36.0220537429894,"Top and limb weight"
"Southern States","546","blue ash","Hardwood","WMEROB",1,3186363218.89846,3369446249.29191,183083030.393456,5.74583052263417,"Merch bole wood and bark weight"
"Southern States","546","blue ash","Hardwood","WSTPOB",1,228847372.676401,235584210.002846,6736837.32644591,2.94381239673311,"Stump wood and bark weight"
"Southern States","546","blue ash","Hardwood","BIOMASS",2,201839196.033482,280449424.581839,78610228.5483569,38.94695881335,"Total aboveground biomass"
"Southern States","546","blue ash","Hardwood","CARBON",2,100919598.118905,133059229.492853,32139631.3739485,31.8467690845152,"Total aboveground carbon"
"Southern States","546","blue ash","Hardwood","VMERIB",2,4993865.3495177,5030329.25873015,36463.9092124533,0.730174056774977,"Merchantable wood volume"
"Southern States","546","blue ash","Hardwood","WMERBCH",2,33891158.3232631,68776871.1663883,34885712.8431251,102.934554524149,"Top and limb weight"
"Southern States","546","blue ash","Hardwood","WMEROB",2,155728943.025669,196786941.716671,41057998.6910024,26.365040366475,"Merch bole wood and bark weight"
"Southern States","546","blue ash","Hardwood","WSTPOB",2,12219094.6845496,14885611.6987793,2666517.01422973,21.8225415472179,"Stump wood and bark weight"
"Southern States","551","waterlocust","Hardwood","BIOMASS",1,1921403896.33399,2410546136.20068,489142239.866694,25.4575438719559,"Total aboveground biomass"
"Southern States","551","waterlocust","Hardwood","CARBON",1,960701949.105165,1137777776.28672,177075827.181556,18.4319212994718,"Total aboveground carbon"
"Southern States","551","waterlocust","Hardwood","VMERIB",1,33466093.7241518,36723118.1652679,3257024.44111611,9.73231135955845,"Merchantable wood volume"
"Southern States","551","waterlocust","Hardwood","WMERBCH",1,337291660.489959,587933716.924885,250642056.434925,74.3101848622156,"Top and limb weight"
"Southern States","551","waterlocust","Hardwood","WMEROB",1,1409591867.74795,1628925489.20358,219333621.455636,15.5600799404481,"Merch bole wood and bark weight"
"Southern States","551","waterlocust","Hardwood","WSTPOB",1,111942498.322786,119545848.806481,7603350.4836954,6.79219295407466,"Stump wood and bark weight"
"Southern States","551","waterlocust","Hardwood","VSAWIB",1,13187771.3246833,14205751.1910016,1017979.86631824,7.71911979102113,"Sawlog wood volume"
"Southern States","551","waterlocust","Hardwood","BIOMASS",2,71407005.2362404,180605452.657482,109198447.421242,152.923998226748,"Total aboveground biomass"
"Southern States","551","waterlocust","Hardwood","CARBON",2,35703502.922901,85245773.6543318,49542270.7314309,138.760252287888,"Total aboveground carbon"
"Southern States","551","waterlocust","Hardwood","VMERIB",2,664922.408120212,705956.474980782,41034.0668605702,6.17125642923913,"Merchantable wood volume"
"Southern States","551","waterlocust","Hardwood","WMERBCH",2,3665179.58531911,36294259.5436915,32629079.9583724,890.245053450268,"Top and limb weight"
"Southern States","551","waterlocust","Hardwood","WMEROB",2,34976316.2891964,120551240.224234,85574923.9350374,244.665342191768,"Merch bole wood and bark weight"
"Southern States","551","waterlocust","Hardwood","WSTPOB",2,5500859.87657034,11000995.4205454,5500135.5439751,99.9868323750924,"Stump wood and bark weight"
"Southern States","601","butternut","Hardwood","VSAWIB",1,7916879.01484094,7335744.03061443,-581134.984226504,-7.34045553982967,"Sawlog wood volume"
"Southern States","658","umbrella magnolia","Hardwood","BIOMASS",2,28605797.9952389,27401338.2657174,-1204459.72952149,-4.21054406425563,"Total aboveground biomass"
"Southern States","658","umbrella magnolia","Hardwood","CARBON",2,14302899.2163483,12996840.6416103,-1306058.57473792,-9.13142541929603,"Total aboveground carbon"
"Southern States","658","umbrella magnolia","Hardwood","VMERIB",2,0,0,0,NA,"Merchantable wood volume"
"Southern States","658","umbrella magnolia","Hardwood","WMERBCH",2,0,0,0,NA,"Top and limb weight"
"Southern States","658","umbrella magnolia","Hardwood","WMEROB",2,1378274.2218486,1320600.61350677,-57673.6083418271,-4.18447994075321,"Merch bole wood and bark weight"
"Southern States","658","umbrella magnolia","Hardwood","WSTPOB",2,284823.510441916,365005.835727803,80182.325285887,28.1515824172943,"Stump wood and bark weight"
"Southern States","660","apple spp.","Hardwood","BIOMASS",1,457518428.265043,619131556.855052,161613128.590009,35.3238511512776,"Total aboveground biomass"
"Southern States","660","apple spp.","Hardwood","CARBON",1,228759217.215904,292013398.790685,63254181.5747811,27.6509870704276,"Total aboveground carbon"
"Southern States","660","apple spp.","Hardwood","VMERIB",1,4951321.60080647,5066338.49759874,115016.896792271,2.32295346708114,"Merchantable wood volume"
"Southern States","660","apple spp.","Hardwood","WMERBCH",1,62569958.0957211,150492495.628976,87922537.533255,140.518773240584,"Top and limb weight"
"Southern States","660","apple spp.","Hardwood","WMEROB",1,211639290.3383,238743104.388233,27103814.0499327,12.806607887698,"Merch bole wood and bark weight"
"Southern States","660","apple spp.","Hardwood","WSTPOB",1,21115955.5644768,29319043.105961,8203087.54148418,38.8478158918091,"Stump wood and bark weight"
"Southern States","681","white mulberry","Hardwood","VMERIB",1,8976867.53819267,9234901.30130539,258033.763112729,2.87442988341878,"Merchantable wood volume"
"Southern States","681","white mulberry","Hardwood","WMERBCH",1,95792777.2584123,231520154.541543,135727377.28313,141.688529310503,"Top and limb weight"
"Southern States","681","white mulberry","Hardwood","WMEROB",1,336288855.138083,362814362.065361,26525506.9272779,7.8877151359614,"Merch bole wood and bark weight"
"Southern States","681","white mulberry","Hardwood","WSTPOB",1,27255928.7651202,42169851.5500653,14913922.7849452,54.7180868920921,"Stump wood and bark weight"
"Southern States","722","water-elm, planertree","Hardwood","BIOMASS",2,76244169.6785111,178786914.176452,102542744.497941,134.492571602943,"Total aboveground biomass"
"Southern States","722","water-elm, planertree","Hardwood","CARBON",2,38122085.9120776,84888026.8509793,46765940.9389017,122.674139727715,"Total aboveground carbon"
"Southern States","722","water-elm, planertree","Hardwood","VMERIB",2,1055261.31922872,1089516.52807354,34255.2088448196,3.24613517245722,"Merchantable wood volume"
"Southern States","722","water-elm, planertree","Hardwood","WMERBCH",2,3345039.43608719,13872015.1658282,10526975.729741,314.704084387561,"Top and limb weight"
"Southern States","722","water-elm, planertree","Hardwood","WMEROB",2,38549723.0904806,118391535.748413,79841812.6579325,207.113842220175,"Merch bole wood and bark weight"
"Southern States","722","water-elm, planertree","Hardwood","WSTPOB",2,7408250.53767095,19722095.6045736,12313845.0669027,166.217989041904,"Stump wood and bark weight"
"Southern States","742","eastern cottonwood","Hardwood","VMERIB",2,25734882.7296932,29613547.6281197,3878664.89842653,15.0716245306658,"Merchantable wood volume"
"Southern States","742","eastern cottonwood","Hardwood","WMERBCH",2,61283002.7308329,266635732.797461,205352730.066628,335.089210573734,"Top and limb weight"
"Southern States","742","eastern cottonwood","Hardwood","WMEROB",2,666860480.645743,1195583612.7387,528723132.092959,79.2854198798795,"Merch bole wood and bark weight"
"Southern States","742","eastern cottonwood","Hardwood","WSTPOB",2,36120403.5306714,72744904.0513401,36624500.5206688,101.39560176721,"Stump wood and bark weight"
"Southern States","752","silver poplar","Hardwood","BIOMASS",1,35138404.9226352,53646154.2885488,18507749.3659136,52.6710003105217,"Total aboveground biomass"
"Southern States","752","silver poplar","Hardwood","CARBON",1,17569202.4806534,25790388.6742198,8221186.19356635,46.7931666370128,"Total aboveground carbon"
"Southern States","752","silver poplar","Hardwood","VMERIB",1,1016213.46754891,1213648.7273621,197435.259813188,19.4285222660351,"Merchantable wood volume"
"Southern States","752","silver poplar","Hardwood","WMERBCH",1,6437006.10794503,14488177.3842625,8051171.27631746,125.076334266331,"Top and limb weight"
"Southern States","752","silver poplar","Hardwood","WMEROB",1,27572937.9174955,37557473.8440576,9984535.92656205,36.2113604159196,"Merch bole wood and bark weight"
"Southern States","752","silver poplar","Hardwood","WSTPOB",1,1128460.89719469,1600503.0602286,472042.163033906,41.8306176321558,"Stump wood and bark weight"
"Southern States","817","shingle oak","Hardwood","BIOMASS",2,102258018.7733,169660599.963345,67402581.1900447,65.9142256016833,"Total aboveground biomass"
"Southern States","817","shingle oak","Hardwood","CARBON",2,51129009.38665,80139184.3926858,29010175.0060357,56.7391689259099,"Total aboveground carbon"
"Southern States","817","shingle oak","Hardwood","VMERIB",2,2082327.29685051,2323904.5899371,241577.293086588,11.6013123130052,"Merchantable wood volume"
"Southern States","817","shingle oak","Hardwood","WMERBCH",2,10145926.1757213,36124962.8251404,25979036.649419,256.053870287224,"Top and limb weight"
"Southern States","817","shingle oak","Hardwood","WMEROB",2,84750011.2857391,125573211.595925,40823200.3101856,48.1689615032003,"Merch bole wood and bark weight"
"Southern States","817","shingle oak","Hardwood","WSTPOB",2,7362081.31183963,7962425.54227946,600344.230439834,8.15454495829007,"Stump wood and bark weight"
"Southern States","817","shingle oak","Hardwood","BIOMASS",1,3933580064.14615,4741109910.51102,807529846.364869,20.5291320678929,"Total aboveground biomass"
"Southern States","817","shingle oak","Hardwood","CARBON",1,1966790034.92005,2239463266.22988,272673231.309832,13.8638708997179,"Total aboveground carbon"
"Southern States","817","shingle oak","Hardwood","VMERIB",1,65168313.7463868,72421248.8459041,7252935.09951727,11.1295423842686,"Merchantable wood volume"
"Southern States","817","shingle oak","Hardwood","WMERBCH",1,650111747.49518,1433341115.9669,783229368.471717,120.476113758816,"Top and limb weight"
"Southern States","817","shingle oak","Hardwood","WMEROB",1,2850195530.95962,2843343618.3229,-6851912.63672018,-0.240401493942882,"Merch bole wood and bark weight"
"Southern States","817","shingle oak","Hardwood","WSTPOB",1,146529724.446728,168528676.984643,21998952.5379153,15.0133036972394,"Stump wood and bark weight"
"Southern States","817","shingle oak","Hardwood","VSAWIB",1,32960508.808112,37064383.1007487,4103874.29263669,12.4508827109692,"Sawlog wood volume"
"Southern States","823","bur oak","Hardwood","BIOMASS",1,7334170343.25976,8105570292.94365,771399949.683892,10.5178897350376,"Total aboveground biomass"
