"SPCD","COMMON_NAME","HWSW","DIVISION","ECODIVISION","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"602","black walnut","Hardwood","330","332","CARBON",1,646129666.912629,827681028.297204,181551361.384575,28.0982859449982,"Total aboveground carbon"
"602","black walnut","Hardwood","330","332","VMERIB",1,27160813.3627135,22927206.6368099,-4233606.72590362,-15.5871868392407,"Merchantable wood volume"
"602","black walnut","Hardwood","330","332","WMERBCH",1,242945750.591241,879161890.644683,636216140.053442,261.875804991495,"Top and limb weight"
"602","black walnut","Hardwood","330","332","WMEROB",1,948260044.873955,782008485.181969,-166251559.691986,-17.5322750959189,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","330","332","WSTPOB",1,62833195.3669579,62913916.8080051,80721.4410471767,0.128469419032007,"Stump wood and bark weight"
"602","black walnut","Hardwood","220","221","BIOMASS",2,301425075.735142,757119620.738715,455694545.003573,151.180038320364,"Total aboveground biomass"
"602","black walnut","Hardwood","220","221","CARBON",2,150712538.390186,353827243.978556,203114705.58837,134.769613568924,"Total aboveground carbon"
"602","black walnut","Hardwood","220","221","VMERIB",2,9958738.81134243,14681493.1666537,4722754.35531123,47.4232173850396,"Merchantable wood volume"
"602","black walnut","Hardwood","220","221","WMERBCH",2,28526355.1610553,127902640.136057,99376284.9750022,348.366569840204,"Top and limb weight"
"602","black walnut","Hardwood","220","221","WMEROB",2,232195831.977023,571393935.285071,339198103.308049,146.082770056619,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","220","221","WSTPOB",2,27297509.1079893,42271887.8415879,14974378.7335986,54.8562093133106,"Stump wood and bark weight"
"602","black walnut","Hardwood","M220","M221","BIOMASS",2,175080266.423504,379954741.060069,204874474.636565,117.017456519623,"Total aboveground biomass"
"602","black walnut","Hardwood","M220","M221","CARBON",2,87540133.5310082,177565519.613268,90025386.0822594,102.838986475124,"Total aboveground carbon"
"602","black walnut","Hardwood","M220","M221","VSAWIB",1,184135501.901405,188415036.313376,4279534.41197142,2.32412238149648,"Sawlog wood volume"
"602","black walnut","Hardwood","M220","M221","VMERIB",2,5166519.2914137,6101978.84851483,935459.557101137,18.1061853123396,"Merchantable wood volume"
"602","black walnut","Hardwood","M220","M221","WMERBCH",2,11979225.3596414,72459675.3523499,60480449.9927084,504.877804507042,"Top and limb weight"
"602","black walnut","Hardwood","M220","M221","WMEROB",2,115879956.779597,272333817.64455,156453860.864953,135.013737675556,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","M220","M221","WSTPOB",2,12938574.1464972,17771117.340919,4832543.19442183,37.3498898696664,"Stump wood and bark weight"
"602","black walnut","Hardwood","210","212","BIOMASS",1,97179484.252399,133740446.519806,36560962.2674068,37.6220995086257,"Total aboveground biomass"
"602","black walnut","Hardwood","210","212","CARBON",1,48589742.2593141,62501370.0667188,13911627.8074047,28.6307915221304,"Total aboveground carbon"
"602","black walnut","Hardwood","210","212","VMERIB",1,2215312.69545834,2230483.47479986,15170.7793415142,0.684814354768794,"Merchantable wood volume"
"602","black walnut","Hardwood","210","212","WMERBCH",1,15492644.9928251,53634446.5025319,38141801.5097067,246.19296141731,"Top and limb weight"
"602","black walnut","Hardwood","210","212","WMEROB",1,77342769.0840366,75859053.9741214,-1483715.10991518,-1.91836305770621,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","210","212","WSTPOB",1,3942158.32642979,3605916.9622111,-336241.364218693,-8.5293723989825,"Stump wood and bark weight"
"602","black walnut","Hardwood","330","331","BIOMASS",1,23699146.0060331,29460133.1042608,5760987.09822773,24.3088383723243,"Total aboveground biomass"
"602","black walnut","Hardwood","330","331","CARBON",1,11849573.0419342,13767702.5109343,1918129.4690001,16.1873298068384,"Total aboveground carbon"
"602","black walnut","Hardwood","330","331","VMERIB",1,490932.987188282,369403.368512352,-121529.61867593,-24.7548284282069,"Merchantable wood volume"
"602","black walnut","Hardwood","330","331","WMERBCH",1,5201648.32169401,14752311.2651003,9550662.94340629,183.608393969547,"Top and limb weight"
"602","black walnut","Hardwood","330","331","WMEROB",1,17139845.1970432,13433452.9457712,-3706392.25127203,-21.6244208081378,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","330","331","WSTPOB",1,1357652.48729585,1274368.89338933,-83283.5939065134,-6.13438230223379,"Stump wood and bark weight"
"602","black walnut","Hardwood","330","332","VSAWIB",1,2757001.37941406,2550642.93594957,-206358.443464486,-7.48488720409503,"Sawlog wood volume"
"602","black walnut","Hardwood","210","211","BIOMASS",1,464422891.777522,560199671.552604,95776779.7750818,20.6227516926454,"Total aboveground biomass"
"602","black walnut","Hardwood","210","211","CARBON",1,232211446.507654,261799985.67433,29588539.166676,12.7420674612183,"Total aboveground carbon"
"602","black walnut","Hardwood","210","211","VMERIB",1,9779223.3605895,8685073.84202378,-1094149.51856571,-11.1885113799033,"Merchantable wood volume"
"602","black walnut","Hardwood","210","211","VSAWIB",1,5631507.82887642,4960745.05620536,-670762.77267106,-11.9108912400267,"Sawlog wood volume"
"602","black walnut","Hardwood","210","211","WMERBCH",1,85560319.2147188,209631237.340316,124070918.125597,145.009882226168,"Top and limb weight"
"602","black walnut","Hardwood","210","211","WMEROB",1,341420069.372384,318721156.891984,-22698912.4803997,-6.64838259863457,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","210","211","WSTPOB",1,22252100.9480524,19093376.1552189,-3158724.79283354,-14.1951755486261,"Stump wood and bark weight"
"602","black walnut","Hardwood","210","211","BIOMASS",2,30932473.5325969,162339051.319799,131406577.787202,424.817555080828,"Total aboveground biomass"
"602","black walnut","Hardwood","210","211","CARBON",2,15466236.7662984,75866451.6744845,60400214.908186,390.529485749246,"Total aboveground carbon"
"602","black walnut","Hardwood","210","211","VMERIB",2,1036304.22085267,3441803.37974553,2405499.15889285,232.122875743342,"Merchantable wood volume"
"602","black walnut","Hardwood","210","211","WMERBCH",2,793639.010608648,46983836.6067258,46190197.5961171,5820.05130527713,"Top and limb weight"
"602","black walnut","Hardwood","210","211","WMEROB",2,27796384.2865759,108314738.008086,80518353.7215101,289.672041123694,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","210","211","WSTPOB",2,2342450.23541231,7040476.70498742,4698026.46957511,200.560353366405,"Stump wood and bark weight"
"602","black walnut","Hardwood","330","332","BIOMASS",2,41934989.4148167,61775636.8572469,19840647.4424302,47.3128709922127,"Total aboveground biomass"
"602","black walnut","Hardwood","330","332","CARBON",2,20967494.7736895,28869814.9347829,7902320.16109345,37.688432721154,"Total aboveground carbon"
"602","black walnut","Hardwood","330","332","VMERIB",2,562884.577344509,557887.260050425,-4997.31729408447,-0.887804977293932,"Merchantable wood volume"
"602","black walnut","Hardwood","330","332","WMERBCH",2,3705869.87962298,21889589.9241912,18183720.0445682,490.673462243045,"Top and limb weight"
"602","black walnut","Hardwood","330","332","WMEROB",2,16440061.6954475,20866562.0793184,4426500.38387091,26.9250837732359,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","330","332","WSTPOB",2,1571926.82585973,2423039.76367659,851112.93781686,54.144564735153,"Stump wood and bark weight"
"602","black walnut","Hardwood","250","255","BIOMASS",2,50865469.3200546,125943349.499927,75077880.179872,147.600879699878,"Total aboveground biomass"
"602","black walnut","Hardwood","250","255","CARBON",2,25432735.0029831,58857526.6448756,33424791.6418925,131.424290930456,"Total aboveground carbon"
"602","black walnut","Hardwood","250","255","VMERIB",2,1431746.19273262,1556453.56378406,124707.371051435,8.71015908297402,"Merchantable wood volume"
"602","black walnut","Hardwood","250","255","WMERBCH",2,3152248.18325113,34106533.2075556,30954285.0243044,981.974870785052,"Top and limb weight"
"602","black walnut","Hardwood","250","255","WMEROB",2,32480194.2556772,70991078.4821153,38510884.2264381,118.567284183366,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","250","255","WSTPOB",2,3771162.30444424,5833091.94128907,2061929.63684484,54.6762369366838,"Stump wood and bark weight"
"602","black walnut","Hardwood","310","315","BIOMASS",1,708310767.033587,1382319820.57383,674009053.540239,95.1572508720991,"Total aboveground biomass"
"602","black walnut","Hardwood","310","315","CARBON",1,354155384.454948,646004143.880666,291848759.425718,82.4069807310368,"Total aboveground carbon"
"602","black walnut","Hardwood","310","315","VMERIB",1,13967565.8318302,14070422.5415073,102856.709677143,0.736396813271118,"Merchantable wood volume"
"602","black walnut","Hardwood","310","315","WMERBCH",1,128116653.716822,778102043.498729,649985389.781908,507.338718991662,"Top and limb weight"
"602","black walnut","Hardwood","310","315","WMEROB",1,487646832.421487,490054540.526957,2407708.10547006,0.493740130231998,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","310","315","WSTPOB",1,33355898.4311803,47479925.0189605,14124026.5877802,42.3434152640823,"Stump wood and bark weight"
"602","black walnut","Hardwood","310","315","BIOMASS",2,21982664.6438047,58667521.3631216,36684856.7193168,166.880845947197,"Total aboveground biomass"
"602","black walnut","Hardwood","310","315","CARBON",2,10991332.3927007,27417288.9281522,16425956.5354514,149.444634631919,"Total aboveground carbon"
"602","black walnut","Hardwood","310","315","VMERIB",2,787736.954374199,934483.067142098,146746.112767898,18.6288217092059,"Merchantable wood volume"
"602","black walnut","Hardwood","310","315","WMERBCH",2,1873395.38733933,13524554.0298252,11651158.6424859,621.927368948702,"Top and limb weight"
"602","black walnut","Hardwood","310","315","WMEROB",2,17963590.6476134,41290283.977246,23326693.3296327,129.855404675077,"Merch bole wood and bark weight"
"602","black walnut","Hardwood","310","315","WSTPOB",2,2145678.60885203,3852683.35605033,1707004.7471983,79.5554721082659,"Stump wood and bark weight"
"602","black walnut","Hardwood","210","212","VSAWIB",1,1921238.75948029,2039643.77215272,118405.012672434,6.16295148576243,"Sawlog wood volume"
"6026","wild lime","Hardwood","","","BIOMASS",1,61557848.3339753,58990052.5331146,-2567795.80086066,-4.17135405209319,"Total aboveground biomass"
"6026","wild lime","Hardwood","","","CARBON",1,30778925.1282091,28008476.9427228,-2770448.18548628,-9.00112064974987,"Total aboveground carbon"
"6026","wild lime","Hardwood","","","VMERIB",1,260387.25197898,211367.331483297,-49019.9204956826,-18.8257758869239,"Merchantable wood volume"
"6026","wild lime","Hardwood","","","WMERBCH",1,4000998.35759152,5414280.44043147,1413282.08283994,35.3232357658526,"Top and limb weight"
"6026","wild lime","Hardwood","","","WMEROB",1,9754553.05444799,8190123.09505103,-1564429.95939696,-16.0379460818411,"Merch bole wood and bark weight"
"6026","wild lime","Hardwood","","","WSTPOB",1,1117414.33852022,1216594.43681948,99180.0982992556,8.87585695656979,"Stump wood and bark weight"
"6028","red beadtree","Hardwood","","","BIOMASS",1,413881538.984844,422751700.42881,8870161.44396663,2.14316431356738,"Total aboveground biomass"
"6028","red beadtree","Hardwood","","","CARBON",1,206940770.328154,200722507.363599,-6218262.9645547,-3.00485155955212,"Total aboveground carbon"
"6028","red beadtree","Hardwood","","","VMERIB",1,6809260.23033576,6252931.67894766,-556328.551388098,-8.17017609210488,"Merchantable wood volume"
"6028","red beadtree","Hardwood","","","WMERBCH",1,74133681.1926414,90086607.8858921,15952926.6932507,21.5191346721282,"Top and limb weight"
"6028","red beadtree","Hardwood","","","WMEROB",1,255086567.505625,236180532.892036,-18906034.6135889,-7.41161512284333,"Merch bole wood and bark weight"
"6028","red beadtree","Hardwood","","","WSTPOB",1,21059536.4926106,19240756.8505881,-1818779.64202248,-8.63637071338516,"Stump wood and bark weight"
"603","northern California black walnut","Hardwood","260","262","BIOMASS",1,24884173.7368419,20324554.2942148,-4559619.44262719,-18.3233708735786,"Total aboveground biomass"
"603","northern California black walnut","Hardwood","260","262","CARBON",1,12442086.886883,9707007.13091698,-2735079.75596603,-21.9824839742075,"Total aboveground carbon"
"603","northern California black walnut","Hardwood","260","262","VMERIB",1,597852.725347254,447977.465378587,-149875.259968667,-25.0689264453238,"Merchantable wood volume"
"603","northern California black walnut","Hardwood","260","262","WMERBCH",1,5218305.66497095,4730164.60001112,-488141.064959832,-9.35439769725619,"Top and limb weight"
"603","northern California black walnut","Hardwood","260","262","WMEROB",1,18485127.9828983,14471276.2665517,-4013851.71634656,-21.7139514536227,"Merch bole wood and bark weight"
"603","northern California black walnut","Hardwood","260","262","WSTPOB",1,1180740.08897271,1123113.4276519,-57626.6613208037,-4.88055431157091,"Stump wood and bark weight"
"603","northern California black walnut","Hardwood","340","342","BIOMASS",1,499791783.0509,431802927.129412,-67988855.9214881,-13.6034361162284,"Total aboveground biomass"
"603","northern California black walnut","Hardwood","340","342","CARBON",1,249895891.659482,206229077.997007,-43666813.662475,-17.4740022224844,"Total aboveground carbon"
"603","northern California black walnut","Hardwood","340","342","VMERIB",1,12450526.4186346,8742591.00513833,-3707935.4134963,-29.7813545292884,"Merchantable wood volume"
"603","northern California black walnut","Hardwood","340","342","VSAWIB",1,4869839.89216989,5870850.48886635,1001010.59669646,20.5553081592264,"Sawlog wood volume"
"603","northern California black walnut","Hardwood","340","342","WMERBCH",1,94003346.9197815,123964146.560923,29960799.6411418,31.8720562861544,"Top and limb weight"
"603","northern California black walnut","Hardwood","340","342","WMEROB",1,384960316.535009,286177444.200118,-98782872.3348914,-25.6605338503528,"Merch bole wood and bark weight"
"603","northern California black walnut","Hardwood","340","342","WSTPOB",1,20828119.5961092,21661336.3683705,833216.772261314,4.00044165492963,"Stump wood and bark weight"
"603","northern California black walnut","Hardwood","340","342","BIOMASS",2,179407852.330662,190193102.87653,10785250.5458686,6.01158221658582,"Total aboveground biomass"
"603","northern California black walnut","Hardwood","340","342","CARBON",2,89703926.2368327,90836225.9338308,1132299.69699813,1.26226325256788,"Total aboveground carbon"
"603","northern California black walnut","Hardwood","340","342","VMERIB",2,5795473.37856227,4133223.16381154,-1662250.21475073,-28.6818712842245,"Merchantable wood volume"
"603","northern California black walnut","Hardwood","340","342","WMERBCH",2,24245263.176296,46863437.4372265,22618174.2609305,93.2890441174661,"Top and limb weight"
"603","northern California black walnut","Hardwood","340","342","WMEROB",2,144321908.3647,132665197.486777,-11656710.877923,-8.07688244286975,"Merch bole wood and bark weight"
"603","northern California black walnut","Hardwood","340","342","WSTPOB",2,10840680.7896654,10664467.9525267,-176212.837138705,-1.62547759276052,"Stump wood and bark weight"
"604","southern California black walnut","Hardwood","260","261","BIOMASS",1,51490832.5925609,41179114.5932741,-10311717.9992867,-20.026318239757,"Total aboveground biomass"
"604","southern California black walnut","Hardwood","260","261","CARBON",1,25745416.4066031,19667145.1297477,-6078271.27685538,-23.6091395099612,"Total aboveground carbon"
"604","southern California black walnut","Hardwood","260","261","VMERIB",1,1119987.89164231,637848.226045614,-482139.665596694,-43.0486498286783,"Merchantable wood volume"
"604","southern California black walnut","Hardwood","260","261","WMERBCH",1,13811435.8972164,16741957.0981462,2930521.20092985,21.2180777055953,"Top and limb weight"
"604","southern California black walnut","Hardwood","260","261","WMEROB",1,34629129.5908036,20681285.5041938,-13947844.0866098,-40.2777784236133,"Merch bole wood and bark weight"
"604","southern California black walnut","Hardwood","260","261","WSTPOB",1,3050267.1045409,3755871.99093411,705604.886393206,23.1325605991285,"Stump wood and bark weight"
"604","southern California black walnut","Hardwood","260","261","BIOMASS",2,7950000.29063817,7980398.4255264,30398.1348882224,0.382366462602761,"Total aboveground biomass"
"604","southern California black walnut","Hardwood","260","261","CARBON",2,3975000.17289976,3811438.28803142,-163561.884868338,-4.11476422022441,"Total aboveground carbon"
"604","southern California black walnut","Hardwood","260","261","VMERIB",2,277398.28071315,208117.329381692,-69280.9513314586,-24.9752634202878,"Merchantable wood volume"
"604","southern California black walnut","Hardwood","260","261","WMERBCH",2,1062852.71123598,0,-1062852.71123598,-100,"Top and limb weight"
"604","southern California black walnut","Hardwood","260","261","WMEROB",2,6133638.57144681,6705020.6244767,571382.053029891,9.3155481265195,"Merch bole wood and bark weight"
"604","southern California black walnut","Hardwood","260","261","WSTPOB",2,753509.007955384,1275377.80104972,521868.793094335,69.258467726936,"Stump wood and bark weight"
"604","southern California black walnut","Hardwood","M260","M262","BIOMASS",1,28184517.0374538,24537099.3600006,-3647417.67745316,-12.9412104972606,"Total aboveground biomass"
"604","southern California black walnut","Hardwood","M260","M262","CARBON",1,14092258.5395749,11718918.6543363,-2373339.88523862,-16.8414443900077,"Total aboveground carbon"
"604","southern California black walnut","Hardwood","M260","M262","VMERIB",1,609980.323514752,330185.806830669,-279794.516684083,-45.8694331436604,"Merchantable wood volume"
"604","southern California black walnut","Hardwood","M260","M262","WMERBCH",1,7637389.45439943,11024329.6250498,3386940.17065033,44.3468306922508,"Top and limb weight"
"604","southern California black walnut","Hardwood","M260","M262","WMEROB",1,18860103.6473041,11160492.0218218,-7699611.62548226,-40.8248637943348,"Merch bole wood and bark weight"
"604","southern California black walnut","Hardwood","M260","M262","WSTPOB",1,1687023.9357503,2352277.7131291,665253.777378805,39.4335707562404,"Stump wood and bark weight"
"604","southern California black walnut","Hardwood","M260","M262","BIOMASS",2,133669797.481293,77906745.1100304,-55763052.3712626,-41.7170171736563,"Total aboveground biomass"
"604","southern California black walnut","Hardwood","M260","M262","CARBON",2,66834899.5642991,37208261.4645506,-29626638.0997485,-44.3280954903597,"Total aboveground carbon"
"604","southern California black walnut","Hardwood","M260","M262","VMERIB",2,131729.728862553,60649.0435903389,-71080.6852722144,-53.9594865076963,"Merchantable wood volume"
"604","southern California black walnut","Hardwood","M260","M262","WMERBCH",2,1940920.2328879,2569691.91099168,628771.678103785,32.3955445179854,"Top and limb weight"
"604","southern California black walnut","Hardwood","M260","M262","WMEROB",2,3963824.65585513,2053626.18990547,-1910198.46594966,-48.1907912633832,"Merch bole wood and bark weight"
"604","southern California black walnut","Hardwood","M260","M262","WSTPOB",2,429652.615125368,559063.686654548,129411.07152918,30.1199310730179,"Stump wood and bark weight"
"605","Texas walnut","Hardwood","330","332","BIOMASS",1,176984151.94437,221483152.046639,44499000.1022692,25.1429292472788,"Total aboveground biomass"
"605","Texas walnut","Hardwood","330","332","CARBON",1,88492076.0760767,105780353.417475,17288277.3413979,19.5365258766617,"Total aboveground carbon"
"605","Texas walnut","Hardwood","330","332","VMERIB",1,4383070.81782478,4401101.59634422,18030.778519447,0.411373196301566,"Merchantable wood volume"
"605","Texas walnut","Hardwood","330","332","WMERBCH",1,33871533.1586569,68120423.574512,34248890.4158551,101.114083780709,"Top and limb weight"
"605","Texas walnut","Hardwood","330","332","WMEROB",1,135521043.229832,140867862.590506,5346819.36067361,3.9453794283489,"Merch bole wood and bark weight"
"605","Texas walnut","Hardwood","330","332","WSTPOB",1,7591575.55588074,12494865.8816212,4903290.32574047,64.5885730787752,"Stump wood and bark weight"
"605","Texas walnut","Hardwood","310","315","BIOMASS",1,206476591.643743,298148328.358531,91671736.7147888,44.3981257076155,"Total aboveground biomass"
"605","Texas walnut","Hardwood","310","315","CARBON",1,103238296.126598,142395641.624035,39157345.4974361,37.9290892687908,"Total aboveground carbon"
"605","Texas walnut","Hardwood","310","315","VMERIB",1,4410133.34203865,4383486.65409121,-26646.6879474465,-0.60421501756971,"Merchantable wood volume"
"605","Texas walnut","Hardwood","310","315","WMERBCH",1,43010936.0214534,104852063.626346,61841127.6048923,143.780008819261,"Top and limb weight"
"605","Texas walnut","Hardwood","310","315","WMEROB",1,136357794.969627,157430289.276358,21072494.3067317,15.4538244853736,"Merch bole wood and bark weight"
"605","Texas walnut","Hardwood","310","315","WSTPOB",1,9620095.16566842,21768447.4797978,12148352.3141293,126.280999355221,"Stump wood and bark weight"
"605","Texas walnut","Hardwood","250","255","BIOMASS",1,20521516.0418182,21705388.5128643,1183872.47104605,5.76893280512798,"Total aboveground biomass"
"605","Texas walnut","Hardwood","250","255","CARBON",1,10260758.6509705,10366493.553744,105734.902773468,1.03047841168613,"Total aboveground carbon"
"605","Texas walnut","Hardwood","320","321","BIOMASS",2,12368902.6829392,8157091.79005302,-4211810.89288621,-34.0516131531674,"Total aboveground biomass"
"605","Texas walnut","Hardwood","320","321","CARBON",2,6184451.34146961,3895827.03892932,-2288624.3025403,-37.0061008839056,"Total aboveground carbon"
"605","Texas walnut","Hardwood","320","321","VMERIB",2,5258.56659840544,9974.37141566044,4715.80481725499,89.6785222551896,"Merchantable wood volume"
"605","Texas walnut","Hardwood","320","321","WMERBCH",2,31613.4179642903,1082356.79832614,1050743.38036185,3323.72596202264,"Top and limb weight"
"605","Texas walnut","Hardwood","320","321","WMEROB",2,124024.245456372,492450.772692058,368426.527235685,297.060083598965,"Merch bole wood and bark weight"
"605","Texas walnut","Hardwood","320","321","WSTPOB",2,17315.1804555335,235734.524762131,218419.344306597,1261.4326767631,"Stump wood and bark weight"
"605","Texas walnut","Hardwood","320","321","BIOMASS",1,64485644.5035622,87287115.0957187,22801470.5921565,35.3589868996299,"Total aboveground biomass"
"605","Texas walnut","Hardwood","320","321","CARBON",1,32242823.5420334,41688326.1697152,9445502.62768184,29.2948991125675,"Total aboveground carbon"
"605","Texas walnut","Hardwood","320","321","VMERIB",1,735574.615645013,787146.186461371,51571.5708163581,7.01105907129976,"Merchantable wood volume"
"605","Texas walnut","Hardwood","320","321","WMERBCH",1,8528671.11500246,35736871.5766309,27208200.4616285,319.020397137458,"Top and limb weight"
"605","Texas walnut","Hardwood","320","321","WMEROB",1,22743378.6408327,26436180.9538703,3692802.31303764,16.2368237866282,"Merch bole wood and bark weight"
"605","Texas walnut","Hardwood","320","321","WSTPOB",1,1891177.18808537,6918233.51720251,5027056.32911714,265.816252479574,"Stump wood and bark weight"
"6059","woman's tongue","Hardwood","","","BIOMASS",1,44083538.028946,42726511.3655616,-1357026.66338445,-3.07830705986756,"Total aboveground biomass"
"6059","woman's tongue","Hardwood","","","CARBON",1,22041769.1317466,20286547.5963686,-1755221.53537798,-7.9631608737338,"Total aboveground carbon"
"6059","woman's tongue","Hardwood","","","VMERIB",1,727906.923114581,547366.760406215,-180540.162708366,-24.802643988584,"Merchantable wood volume"
"6059","woman's tongue","Hardwood","","","WMERBCH",1,9201935.69202444,13982487.1583193,4780551.46629486,51.9515852565487,"Top and limb weight"
"6059","woman's tongue","Hardwood","","","WMEROB",1,27268641.8184539,20703408.5364026,-6565233.2820513,-24.0761286380179,"Merch bole wood and bark weight"
"6059","woman's tongue","Hardwood","","","WSTPOB",1,2610224.13898178,3040348.38165896,430124.242677186,16.4784409221261,"Stump wood and bark weight"
"606","Arizona walnut","Hardwood","M310","M313","BIOMASS",1,26393672.2275108,36270845.1881601,9877172.96064926,37.4225036800829,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","M310","M313","CARBON",1,13196836.2033786,15233754.9790272,2036918.77564861,15.4349023073206,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","M310","M313","VMERIB",1,589533.295459799,594588.041777861,5054.74631806195,0.857414900394992,"Merchantable wood volume"
"606","Arizona walnut","Hardwood","M310","M313","WMERBCH",1,6680620.58687569,13279446.9352933,6598826.34841761,98.7756490973493,"Top and limb weight"
"606","Arizona walnut","Hardwood","M310","M313","WMEROB",1,18227897.8201934,19995744.381384,1767846.56119059,9.69857620790547,"Merch bole wood and bark weight"
"606","Arizona walnut","Hardwood","M310","M313","WSTPOB",1,1485153.82044174,2995653.87148278,1510500.05104103,101.706640096832,"Stump wood and bark weight"
"606","Arizona walnut","Hardwood","310","313","BIOMASS",1,122534440.215611,110289347.581096,-12245092.6345156,-9.99318445734046,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","310","313","CARBON",1,61267220.9019147,46321525.9840602,-14945694.9178545,-24.3942759241221,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","310","313","VMERIB",1,1178708.0792097,1251958.83315221,73250.7539425043,6.21449494022449,"Merchantable wood volume"
"606","Arizona walnut","Hardwood","310","313","WMERBCH",1,10477677.8256353,25469102.8849649,14991425.0593296,143.079652846843,"Top and limb weight"
"606","Arizona walnut","Hardwood","310","313","WMEROB",1,36444710.8457098,40596986.9928923,4152276.14718252,11.3933573646979,"Merch bole wood and bark weight"
"606","Arizona walnut","Hardwood","310","313","WSTPOB",1,2351820.77782753,4860658.36399977,2508837.58617224,106.676393449069,"Stump wood and bark weight"
"606","Arizona walnut","Hardwood","M310","M313","BIOMASS",2,7848626.6732791,19088957.8490129,11240331.1757338,143.213986900433,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","M310","M313","CARBON",2,3924313.3723864,8017362.29658542,4093048.92419902,104.299747135382,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","M310","M313","VMERIB",2,255065.535687268,283924.254119526,28858.7184322577,11.3142366939142,"Merchantable wood volume"
"606","Arizona walnut","Hardwood","M310","M313","WMERBCH",2,1195677.14588449,4526037.20993105,3330360.06404656,278.533388006088,"Top and limb weight"
"606","Arizona walnut","Hardwood","M310","M313","WMEROB",2,5971275.59841124,12561565.4391208,6590289.84070955,110.366532780082,"Merch bole wood and bark weight"
"606","Arizona walnut","Hardwood","M310","M313","WSTPOB",2,681673.928983379,2001355.19996107,1319681.27097769,193.594211963748,"Stump wood and bark weight"
"606","Arizona walnut","Hardwood","310","313","VSAWIB",1,327134.385062477,342858.071749876,15723.6866873989,4.80649158430591,"Sawlog wood volume"
"606","Arizona walnut","Hardwood","310","313","BIOMASS",2,10439788.5003616,19598508.9299628,9158720.42960124,87.7289844452693,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","310","313","CARBON",2,5219894.2501808,8231373.75058438,3011479.50040358,57.692346934026,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","310","313","VMERIB",2,268302.342758329,269378.17271184,1075.82995351078,0.400976727392882,"Merchantable wood volume"
"606","Arizona walnut","Hardwood","310","313","WMERBCH",2,1924736.54731262,9996098.68824249,8071362.14092987,419.348931270588,"Top and limb weight"
"606","Arizona walnut","Hardwood","310","313","WMEROB",2,8073374.56764292,8271431.33944196,198056.771799042,2.45320925146752,"Merch bole wood and bark weight"
"606","Arizona walnut","Hardwood","310","313","WSTPOB",2,441677.385406059,1330978.90227842,889301.51687236,201.346400394662,"Stump wood and bark weight"
"606","Arizona walnut","Hardwood","320","321","BIOMASS",1,53746565.0838047,86141360.4308501,32394795.3470455,60.273238478652,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","320","321","CARBON",1,26873282.5997229,36179371.3809571,9306088.78123425,34.6295200323991,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","320","321","VMERIB",1,1317050.76804205,1350210.14646445,33159.3784224018,2.51769933452886,"Merchantable wood volume"
"606","Arizona walnut","Hardwood","320","321","VSAWIB",1,916924.288330303,940017.554890419,23093.2665601159,2.51855762291651,"Sawlog wood volume"
"606","Arizona walnut","Hardwood","320","321","WMERBCH",1,10663451.1201632,39383162.6134894,28719711.4933263,269.328486337984,"Top and limb weight"
"606","Arizona walnut","Hardwood","320","321","WMEROB",1,40722156.1436426,41121497.6298258,399341.486183271,0.980649169888356,"Merch bole wood and bark weight"
"606","Arizona walnut","Hardwood","320","321","WSTPOB",1,2360957.81999892,5636700.18753502,3275742.3675361,138.746331670491,"Stump wood and bark weight"
"606","Arizona walnut","Hardwood","320","321","BIOMASS",2,14761147.1020292,20905446.0138407,6144298.91181151,41.6248064553659,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","320","321","CARBON",2,7380573.56944622,8780287.32581309,1399713.75636688,18.9648371254146,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","320","321","VMERIB",2,303396.701455458,368644.561707203,65247.8602517454,21.5057909129327,"Merchantable wood volume"
"606","Arizona walnut","Hardwood","320","321","WMERBCH",2,3086875.83516883,6037542.57720113,2950666.74203229,95.5874774234614,"Top and limb weight"
"606","Arizona walnut","Hardwood","320","321","WMEROB",2,10732438.185033,12878159.9593464,2145721.77431337,19.9928640381614,"Merch bole wood and bark weight"
